round,phase,acc,lr,ramp,loss,L_sup,L_A,L_B,L_proto,L_feature,a_ratio,a_prec,b_ratio,b_prec,c_ratio,c_prec,a_wrong_weight,geometry_mix,geometry_valid,target_entropy,teacher_correct,fused_correct,correction_good,correction_bad,feature_std,global_valid_classes,global_prototypes,prototype_upload_bytes,update_norm_mean,clip_fraction,clip_cap,seconds,steps,u_visits,best_acc,best_round
165,main,0.7333,0.0632674151219827,1.0,0.22820450234177866,0.008580302356820443,0.0020884381786105987,0.14047750792417088,0.02482635012190593,0.05223190391828355,0.013445723684210526,1.0,0.7005807976973685,0.904060746120832,0.28597347861842104,0.47202501842232963,0.0,0.4180691223395498,1.0,1.0068668780358214,0.7505499588815789,0.7817999588815789,0.03873869243421053,0.007488692434210526,0.07691373641749746,10,30,247120,3.3609218342158496,0.0,7.398610071622045,148.33724188804626,760,194560.0,0.7954,148
166,main,0.7599,0.06249234399629232,1.0,0.2291960389010216,0.008621214613154543,0.006867751505193921,0.1374933478373446,0.022696940657241566,0.05351678477355132,0.04523540296052632,0.9968185433473469,0.6589997944078947,0.9079280895371057,0.29576480263157895,0.4623592381481996,0.0001439144736842105,0.42434193609576476,1.0,0.9886489516026096,0.743493009868421,0.7801655016447369,0.044510690789473686,0.007838199013157895,0.07655038666470271,10,30,247120,3.313091625390664,0.0,7.36574453721348,147.05966687202454,760,194560.0,0.7954,148
167,main,0.7843,0.06171864447603126,1.0,0.23049607078887915,0.008953907958838452,0.006247980747024198,0.13254534339434224,0.023613708806959424,0.059135129542923284,0.042372532894736845,0.9979378942261038,0.6291221217105263,0.8920279080407183,0.32850534539473686,0.43229965265825954,8.73766447368421e-05,0.4166080494460307,1.0,1.0174523951975922,0.6971474095394737,0.7454923930921052,0.05396278782894737,0.005617804276315789,0.07613181721811232,10,30,247120,3.2106350909915196,0.0,7.29643587913293,142.50076842308044,760,194560.0,0.7954,148
168,main,0.7716,0.060946401406070654,1.0,0.23868110587722377,0.005331507397855411,0.005770792837038722,0.1512824570760131,0.021217342958736576,0.055079005793423244,0.03794716282894737,0.9989164296356494,0.6847450657894737,0.8986143637782982,0.27730777138157897,0.4683335495709228,4.111842105263158e-05,0.42046663588599154,1.0,0.9625409532534449,0.7500822368421053,0.7831003289473685,0.04093338815789474,0.007915296052631578,0.07851707600057126,10,30,247120,2.9740885165713227,0.0,7.167663610975882,150.21072554588318,760,194560.0,0.7954,148
169,main,0.769,0.060175699471565536,1.0,0.22666487564381801,0.007586546873541298,0.006848096995839258,0.1396113975953899,0.02192674090252503,0.050692093053734615,0.04860197368421053,0.9984137055837563,0.6605365953947369,0.8953032354451655,0.29086143092105265,0.46197207987276906,7.70970394736842e-05,0.41911864606173416,1.0,0.9699177774159532,0.7321186266447368,0.7742752878289474,0.04882298519736842,0.006666324013157894,0.0762101571663822,10,30,247120,3.1411632722081926,0.0,7.028571411618915,148.09119129180908,760,194560.0,0.7954,148
170,main,0.7439,0.059406623188668045,1.0,0.22721783452128108,0.006779414026938244,0.00435379556354172,0.14032485982109058,0.023310768141068125,0.052448996798576494,0.026865748355263157,0.9973215993877942,0.6931692023026316,0.9105240132578988,0.27996504934210525,0.47582155314852215,7.195723684210526e-05,0.42091763988137243,1.0,1.006464285991694,0.7586451480263158,0.7911543996710526,0.04163754111842105,0.009128289473684211,0.07711587533550827,10,30,247120,3.1641159250988045,0.0,6.944783362682397,149.19390439987183,760,194560.0,0.7954,148
171,main,0.7725,0.05863925689525931,1.0,0.22801453798617188,0.010120524415718759,0.0055266803488561176,0.13445922633829085,0.022856020432357724,0.05505208633840084,0.041082442434210525,0.9989991242337045,0.6370168585526316,0.90546886346399,0.3219006990131579,0.43430359737501795,4.111842105263158e-05,0.4223822825441235,1.0,0.9748611279224094,0.7024157072368421,0.7576428865131579,0.06077302631578947,0.005545847039473684,0.07282831381614271,10,30,247120,3.380841104822599,0.0,6.87734289800994,150.1297378540039,760,194560.0,0.7954,148
172,main,0.7618,0.05787368474170083,1.0,0.22003284914321022,0.007718704138709367,0.005839274403048254,0.13115094167817581,0.023509310011899,0.05181461909393731,0.03945826480263158,0.9977855933307281,0.6613229851973684,0.9006660604506206,0.29921875,0.4786141267005634,8.73766447368421e-05,0.4225360737819421,1.0,0.9952817305922508,0.7403474506578948,0.7782123766447369,0.04517372532894737,0.007308799342105263,0.0775547690248411,10,30,247120,3.05301423812996,0.0,6.82267452637305,146.08669757843018,760,194560.0,0.7954,148
173,main,0.7482,0.057109990681606444,1.0,0.22524381866188425,0.007806405952559496,0.013033453681519428,0.13181667680803097,0.02108919825527425,0.05149808434132291,0.08494551809210527,0.9979427603315786,0.6314453125,0.9024533185732658,0.2836091694078947,0.4739846680802479,0.0001747532894736842,0.42317171732061787,1.0,0.9779064855293224,0.7527549342105263,0.7890470805921053,0.04335423519736842,0.0070620888157894735,0.07679013157459466,10,30,247120,3.1186895986690377,0.0,6.749313908456265,149.60268449783325,760,194560.0,0.7954,148
174,main,0.6415,0.0563482584626359,1.0,0.21952693421197564,0.009927896596797693,0.006111426418340814,0.12618549797487885,0.02367469584569335,0.05362741760419388,0.03515111019736842,0.9945898523175903,0.6108449835526316,0.8934840045100382,0.35400390625,0.44602540834845733,0.00019017269736842105,0.41799424949445224,1.0,1.074060301168969,0.688671875,0.7386358963815789,0.057951274671052634,0.007987253289473684,0.07139689390988727,10,30,247120,3.4595738012214063,0.0,6.670400254014834,210.80310010910034,760,194560.0,0.7954,148
175,main,0.739,0.05558857161731095,1.0,0.22887022434488724,0.01829196548033475,0.002028432934457669,0.130756555340792,0.028440879822071444,0.049352390196566516,0.01617495888157895,0.9993644741023197,0.6428042763157895,0.9043529712787053,0.3410207648026316,0.4560279732927399,1.0279605263157895e-05,0.4156473958962842,1.0,1.0531744795410256,0.7047440378289473,0.7530016447368421,0.054846833881578946,0.006589226973684211,0.07064157193526625,10,30,247120,4.0532892641253415,0.0,6.709323711046833,150.87612128257751,760,194560.0,0.7954,148
176,main,0.7494,0.05483101345385509,1.0,0.2198504417056316,0.009967426049632577,0.0014777743594573908,0.12652936762100772,0.025877388130481307,0.05599848560400699,0.008717105263157894,0.9917452830188679,0.6369808799342105,0.9003961882014992,0.35430201480263157,0.4386723340054836,7.195723684210526e-05,0.422380166579234,1.0,1.1018196592989722,0.6948293585526316,0.7376027960526316,0.0505859375,0.0078125,0.07296736015399036,10,30,247120,3.246601591667011,0.0,6.912650722064838,148.23668456077576,760,194560.0,0.7954,148
177,main,0.7127,0.054075667047057796,1.0,0.22894538103749879,0.009044971102412092,0.003602806485861564,0.1387185581714699,0.023946255891534842,0.05363278921791598,0.026392886513157895,0.998442064264849,0.6817537006578948,0.9061835617677658,0.2918534128289474,0.47954493422327105,4.111842105263158e-05,0.418035487634571,1.0,1.007712524031338,0.7495785361842106,0.7841025904605263,0.04239823190789474,0.007874177631578947,0.07636548184642666,10,30,247120,3.0887378994117336,0.0,6.86076595811528,147.16924214363098,760,194560.0,0.7954,148
178,main,0.7492,0.053322615229164615,1.0,0.21658054341218974,0.0096484023804614,0.005177210630781222,0.13147869175790172,0.022924471999469558,0.0473517666056164,0.0350328947368421,0.9980927230046949,0.6702765213815789,0.9195070892346388,0.2946905838815789,0.48380570332257783,6.681743421052632e-05,0.4236710092346919,1.0,0.9910126810795382,0.7524619654605263,0.7938630756578947,0.047651110197368424,0.00625,0.07582368304168707,10,30,247120,3.1342133547105515,0.0,6.784492623462744,151.3743495941162,760,194560.0,0.7954,148
179,main,0.7501,0.0525719405807935,1.0,0.2294800916784688,0.009549402713903539,0.007435469847692538,0.13671485316988669,0.02282333856350497,0.05295702684180517,0.04825760690789474,0.9977633400788156,0.65537109375,0.9031754621242422,0.29637129934210527,0.46833269744372374,0.00010793585526315789,0.42053652001838937,1.0,1.0129978611281043,0.7461400082236842,0.7788651315789473,0.04142166940789474,0.008696546052631579,0.07733241222602756,10,30,247120,3.090379701120227,0.0,6.7265539310409075,149.78196144104004,760,194560.0,0.7954,148
180,main,0.7471,0.05182372542187895,1.0,0.2288570748740121,0.010053287411842336,0.0024240008233104354,0.1333278643751615,0.024836773704737424,0.0582151483352247,0.017742598684210527,0.9988412514484357,0.6596114309210527,0.9063459410600464,0.32264597039473686,0.4460923312199318,2.055921052631579e-05,0.422002603231292,1.0,1.0183495686242454,0.7149619654605263,0.7594880756578948,0.05074013157894737,0.006214021381578947,0.07681403821334243,10,30,247120,3.1498250172096722,0.0,6.686498528193885,150.7600293159485,760,194560.0,0.7954,148
181,main,0.7348,0.051078051802644756,1.0,0.21722636820846483,0.007494656713338612,0.004663712832437963,0.1302345059910103,0.024121470874371498,0.050712021680450754,0.03447779605263158,0.9986583184257602,0.6959241365131579,0.9259743424988368,0.26959806743421055,0.4880750386059901,4.625822368421053e-05,0.42170300428804597,1.0,0.9667345205419942,0.7687088815789473,0.8104235197368421,0.04781558388157895,0.006100945723684211,0.0781504605847754,10,28,247120,2.866480282163937,0.0,6.639544807127209,157.69339895248413,760,194560.0,0.7954,148
182,main,0.764,0.050335001494606256,1.0,0.22594471916948494,0.008493733772105005,0.006733360605338882,0.12606953124662762,0.023349746588715598,0.06129834699983659,0.04808799342105263,0.9990380504489098,0.6032432154605263,0.8962740804485076,0.34866879111842103,0.443622212067161,4.625822368421053e-05,0.4239073620815026,1.0,1.0661398713525974,0.6973735608552631,0.7433902138157895,0.053145559210526314,0.00712890625,0.07582419391133283,10,30,247120,3.0151294076175406,0.0,6.52633690340693,150.15831089019775,760,194560.0,0.7954,148
183,main,0.7575,0.04959465598160315,1.0,0.21865481091173072,0.007145977364359025,0.003094428625033623,0.13425213288711874,0.024174822354689242,0.049987449553354005,0.024444901315789472,0.9978973927670312,0.6890625,0.9132951426184509,0.2864925986842105,0.47524219590958017,5.139802631578947e-05,0.4201900830786479,1.0,1.0016971377949966,0.756604646381579,0.7898643092105263,0.04086657072368421,0.007606907894736842,0.07675205207870979,10,30,247120,2.839152812801148,0.0,6.450225330862079,146.88415908813477,760,194560.0,0.7954,148
184,main,0.7773,0.04885709645086387,1.0,0.2243701637183365,0.008429991857893152,0.010441497894489178,0.13656473207826678,0.022134830530634836,0.04679911143979744,0.07294407894736842,0.9985202931228861,0.670153166118421,0.9134563024887832,0.25690275493421055,0.46533821499309763,0.00010793585526315789,0.42242060429171513,1.0,0.9479641986520667,0.7808902138157895,0.8045384457236842,0.030237458881578947,0.006589226973684211,0.07730577250844554,10,30,247120,2.9835301499459472,0.0,6.374439322194405,151.10273718833923,760,194560.0,0.7954,148
185,main,0.7745,0.04812240378410249,1.0,0.22849501238057487,0.006015454007827333,0.007068683193086288,0.14434948548870652,0.021716875906445478,0.049344513852051214,0.04940892269736842,0.996671174451264,0.6818873355263158,0.9032999668345042,0.2687037417763158,0.44914784138946806,0.0001644736842105263,0.42000634415369287,1.0,0.955107106346833,0.7528166118421052,0.7858809621710526,0.03949938322368421,0.006435032894736842,0.07603656511851832,10,30,247120,2.6628916540373337,0.0,6.354102821913608,151.70393538475037,760,194560.0,0.7954,148
186,main,0.7701,0.04739065854864917,1.0,0.22986144084287316,0.007469906568765413,0.0059663108610565315,0.13995299835346248,0.021745457061517395,0.054726767449296616,0.03731496710526316,0.9955922865013774,0.6754111842105263,0.9022966638256422,0.2872738486842105,0.46303585486294996,0.0001644736842105263,0.4193140129901861,1.0,0.9994457913072485,0.7422594572368421,0.77958984375,0.04517372532894737,0.007843338815789474,0.07744291641406323,10,30,247120,2.848441412637931,0.0,6.271217183912852,147.31026887893677,760,194560.0,0.7954,148
187,main,0.8063,0.04666194098861496,1.0,0.22717933719487568,0.006222647355025401,0.008293552703377683,0.14239582010593854,0.02151055235513731,0.04875676489043,0.05537109375,0.9989789288034902,0.6810701069078947,0.901229350459214,0.26355879934210524,0.4591832754787628,5.653782894736842e-05,0.42081909956116426,1.0,0.9483123940856834,0.7574424342105263,0.79013671875,0.039047080592105265,0.006352796052631579,0.07814272974960898,10,30,247120,2.580959327933721,0.0,6.214463208345948,151.72747135162354,760,194560.0,0.8063,187
188,main,0.7798,0.04593633101609228,1.0,0.22694982009890832,0.004474810463158831,0.008014478434913479,0.14652461917384674,0.02035572482027898,0.047580186995726664,0.05678967927631579,0.9976468458684044,0.7029296875,0.9076205378687062,0.2402806332236842,0.47361440886436074,0.00013363486842105264,0.4202747177528708,1.0,0.9275478909674444,0.7834087171052632,0.8084498355263158,0.03312088815789474,0.008079769736842105,0.07838032530914796,10,30,247120,2.4372938459070106,0.0,6.1300937893873995,151.38057041168213,760,194560.0,0.8063,187
189,main,0.7976,0.04521390820239144,1.0,0.23598807773699887,0.005438855890181577,0.007983398396936537,0.1439126350867905,0.02016972329124416,0.058483465211956125,0.052400287828947366,0.9972535556645414,0.6525339226973684,0.8902699339146325,0.2950657894736842,0.44988503344481606,0.0001439144736842105,0.4249289786737216,1.0,1.0056838401838353,0.7321237664473684,0.7659333881578947,0.04180715460526316,0.007997532894736842,0.07793556917458773,10,30,247120,2.543337738009966,0.0,6.00490909196281,152.4626293182373,760,194560.0,0.8063,187
190,main,0.8009,0.04449475176931498,1.0,0.23643674989672084,0.004639245260209703,0.006911113538798848,0.14956225533234446,0.020707478697754834,0.054616657044052296,0.04516858552631579,0.9967000455166135,0.67646484375,0.889083905085364,0.2783665707236842,0.4334459646596134,0.00014905427631578948,0.4205234200546616,1.0,0.9596471767676504,0.7350123355263158,0.7671104029605263,0.039124177631578945,0.007026110197368421,0.07948885742869032,10,30,247120,2.443199676055179,0.0,5.934911527460506,144.6556305885315,760,194560.0,0.8063,187
191,main,0.7706,0.04377894058046992,1.0,0.23180847991453973,0.004550018885761107,0.008660374875226376,0.15030573439833364,0.019541968040070253,0.04875038390194899,0.05442023026315789,0.9930109557990178,0.6851511101973684,0.8861616017644014,0.2604286595394737,0.4464860170913182,0.0003803453947368421,0.42413115595516404,1.0,0.9583325854257534,0.7575400904605263,0.7774722450657895,0.028495065789473684,0.008562911184210526,0.07924998317305978,10,30,247120,2.404993134470705,0.0,5.839868292208243,142.11910676956177,760,194560.0,0.8063,187
192,main,0.7945,0.04306655313261955,1.0,0.2363485653345522,0.007247283018927862,0.009315671807589273,0.1482378105191808,0.020688731715965428,0.05085906785251083,0.06549136513157895,0.9959974886203108,0.6630550986842105,0.9012588756937769,0.27145353618421053,0.4553527473775893,0.0002621299342105263,0.42298425773256704,1.0,0.9222936889058665,0.7452611019736842,0.7864206414473685,0.04712685032894737,0.005967310855263158,0.07830451066654763,10,30,247120,2.70489800685197,0.0,5.73982329646077,145.55279850959778,760,194560.0,0.8063,187
193,main,0.8081,0.04235766754707544,1.0,0.22964074590096348,0.004899184600569578,0.01083618251991299,0.1465239458178219,0.019476869274666044,0.04790456348687018,0.07073910361842105,0.9979655598343384,0.6844006990131579,0.8920146894267669,0.24486019736842105,0.4704450041981528,0.0001439144736842105,0.42332903080080686,1.0,0.9383204733854846,0.7738486842105263,0.7962839226973685,0.030818256578947368,0.008383018092105263,0.08127890076292188,10,30,247120,2.377194543256818,0.0,5.688334681322362,137.57286834716797,760,194560.0,0.8081,193
194,main,0.7619,0.04165236156113045,1.0,0.23580694190765683,0.004610073568140873,0.013038243649498326,0.1470918053172921,0.018913308189152496,0.0521535114605764,0.08380448190789473,0.995216191352346,0.6564607319078948,0.8906835994080848,0.25973478618421053,0.4577710056595559,0.0004009046052631579,0.4233642620475669,1.0,0.9254940083936641,0.7581979851973685,0.7870014391447369,0.03740234375,0.00859888980263158,0.07942022393996778,10,30,247120,2.4077104493780115,0.0,5.597995534402779,145.77433371543884,760,194560.0,0.8081,193
195,main,0.7754,0.04095071251953399,1.0,0.23080803381377143,0.006198958689703048,0.012349540275815678,0.14212021734565497,0.01927355006092081,0.050865768307917995,0.08197985197368421,0.9969905956112852,0.6478207236842105,0.8965883846397968,0.27019942434210525,0.46606429522541376,0.0002467105263157895,0.4234826651450835,1.0,0.9496868163347244,0.7574681332236842,0.7884919819078947,0.03836348684210526,0.007339638157894737,0.07888501724718433,10,30,247120,2.501945478264399,0.0,5.5104786549348175,143.80023407936096,760,194560.0,0.8081,193
196,main,0.7703,0.04025279736601039,1.0,0.23131183083904416,0.004942339534892725,0.014361830363524956,0.1398018216224093,0.019261939606727348,0.05294390016137377,0.09735814144736842,0.9954070319923979,0.6312294407894737,0.8917695339217666,0.2714124177631579,0.4504033632541757,0.0004471628289473684,0.42257139400431987,1.0,0.9276578103241168,0.7470548930921053,0.782067228618421,0.04269634046052632,0.007684004934210526,0.0790213627152537,10,30,247120,2.367610556064849,0.0,5.4459623632494845,139.3721010684967,760,194560.0,0.8081,193
197,main,0.7706,0.03955869263482096,1.0,0.23489111152134443,0.004341359999671113,0.015582006073562202,0.1427145910694411,0.01830161513000923,0.053951538807565445,0.10067331414473685,0.9931587277275744,0.6335886101973685,0.889195350082339,0.26573807565789476,0.4468492514796333,0.0006887335526315789,0.4222922251020607,1.0,0.917759219831542,0.7466077302631579,0.7821134868421052,0.04256784539473684,0.0070620888157894735,0.07920727723915326,10,30,247120,2.2884940978634414,0.0,5.365419907744237,145.07879877090454,760,194560.0,0.8081,193
198,main,0.7541,0.03886847444237134,1.0,0.2321758928659715,0.0067287220812623245,0.014287783860536843,0.14194544756687003,0.019026925571654973,0.05018701372962249,0.09750205592105263,0.99541381128097,0.6246607730263158,0.8842957526288939,0.27783717105263156,0.44833136007103747,0.0004471628289473684,0.4235813647508621,1.0,0.9455855589948202,0.7324115953947369,0.7740028782894737,0.047872121710526315,0.006280838815789474,0.07753341001899619,10,29,247120,2.5088342040500073,0.0,5.302905345670402,143.29110050201416,760,194560.0,0.8081,193
199,main,0.7445,0.03818221847886444,1.0,0.22912877578484384,0.006445247520662777,0.007905475962750068,0.141232940633046,0.021383994932923662,0.05216111635152054,0.05575143914473684,0.9967733013736517,0.6776829769736842,0.8919833143723929,0.26656558388157897,0.4735938915990205,0.00017989309210526315,0.4217191286385059,1.0,0.9699948231640615,0.7545590049342106,0.7862972861842106,0.039041940789473685,0.007303659539473684,0.07912754044426899,10,30,247120,2.5029853350085474,0.0,5.237400471334919,142.7503478527069,760,194560.0,0.8081,193
200,main,0.7665,0.037499999999999985,1.0,0.2272303847890151,0.00711144598418813,0.010752671472264889,0.13604363396175598,0.02031954936683178,0.053003084568895006,0.07236842105263158,0.9968039772727273,0.6224557976973685,0.879245283018868,0.30517578125,0.4402021052631579,0.00023129111842105262,0.42118272240224636,1.0,0.9662438843595355,0.7049496299342105,0.7537674753289474,0.055201480263157895,0.006383634868421053,0.07623486443863887,10,30,247120,2.48726223475813,0.0,5.185848437818238,144.61341428756714,760,194560.0,0.8081,193
201,main,0.772,0.03682189381872215,1.0,0.23668200924600424,0.006763635038116359,0.0070571673260258795,0.14412870903156305,0.02278620395564327,0.05594629393645415,0.04874074835526316,0.9984182220816198,0.6620322779605263,0.8799114941190171,0.2892269736842105,0.4390993744668752,7.70970394736842e-05,0.41675952841576774,1.0,0.9858822186526499,0.7311472039473684,0.7581928453947369,0.03484272203947368,0.007797080592105263,0.07944221639711606,10,30,247120,2.4577721806061357,0.0,5.178439801039185,140.8076651096344,760,194560.0,0.8081,193
202,main,0.7802,0.036147974297015245,1.0,0.2370695502350205,0.005804161696333291,0.01002915701053433,0.14773847039200758,0.01962546176081033,0.05387229896150529,0.06216077302631579,0.9964445179427815,0.6623355263157895,0.8860969704494661,0.27550370065789476,0.4536771016006865,0.00022101151315789475,0.42433472746296935,1.0,0.9568649182194158,0.7382349917763158,0.7738229851973685,0.042809416118421054,0.007221422697368421,0.07932130802716864,10,30,247120,2.309819745710064,0.0,5.121571930237307,146.5047252178192,760,194560.0,0.8081,193
203,main,0.7755,0.03547831533774918,1.0,0.22423835977127676,0.005611749691084505,0.011544251940454399,0.13910863905360824,0.019818436127695207,0.04815528295983217,0.07868009868421053,0.9981708910373661,0.6678813733552632,0.9038347583171082,0.2534385279605263,0.49248615871341944,0.0001439144736842105,0.42379874602744455,1.0,0.9381715022419629,0.7763260690789474,0.8070055509868421,0.03776212993421053,0.007082648026315789,0.07981390553085428,10,30,247120,2.2955592543308616,0.0,5.04641612511382,150.67085218429565,760,194560.0,0.8081,193
204,main,0.7672,0.034812990376575266,1.0,0.23148858500154396,0.005605490362454714,0.01308143318923325,0.13686959268035073,0.0197853046248814,0.056146764093519826,0.08557771381578948,0.9932132132132132,0.6250925164473684,0.8888158002927198,0.2893297697368421,0.4512186456334826,0.000580797697368421,0.42579264672178974,1.0,0.9721828068557539,0.7362664473684211,0.7711400082236842,0.042768297697368424,0.007894736842105263,0.07890433887705992,10,30,247120,2.2461027289658895,0.0,5.034953796047852,142.0195116996765,760,194560.0,0.8081,193
205,main,0.7762,0.034152072373872994,1.0,0.2336106976984363,0.004874161063286776,0.008432669288250556,0.14415218273275776,0.019841602828206593,0.05631008160692689,0.052276932565789476,0.9949857437813391,0.6681897615131579,0.8916948070429144,0.27953330592105263,0.4598609936380686,0.0002621299342105263,0.4236523904298481,1.0,0.9872171780780742,0.7441611842105263,0.7763826069078947,0.040414268092105264,0.008192845394736843,0.08044422107111467,10,29,247120,2.1273419116872154,0.0,4.988048778622899,145.3166699409485,760,194560.0,0.8081,193
206,main,0.7893,0.0334956338067492,1.0,0.22209419206176934,0.0049168135520678904,0.011017604658129706,0.14125586717732644,0.019188915541101442,0.045714991132875804,0.06895559210526316,0.9965712581991651,0.6887849506578947,0.9048056115215283,0.2422594572368421,0.469788263249459,0.00023643092105263158,0.42092341447347087,1.0,0.9424431509093234,0.7832493832236842,0.8057462993421053,0.030751439144736843,0.00825452302631579,0.0803154523337358,10,30,247120,2.10842126065328,0.0,4.901409966307962,143.3529942035675,760,194560.0,0.8081,193
207,main,0.7969,0.032843746661090224,1.0,0.2278576113479702,0.003980591661341972,0.01332907268768299,0.13946038024794113,0.018845301409448057,0.05224226510740424,0.08467310855263158,0.997329124681316,0.6572111430921053,0.8946561661726637,0.25811574835526313,0.46448555327664826,0.00022615131578947368,0.4238000145476115,1.0,0.9235235787535968,0.7560392680921053,0.7923159950657894,0.043883634868421055,0.007606907894736842,0.08056766629022988,10,30,247120,1.9846090449889557,0.0,4.847687551680349,143.03268933296204,760,194560.0,0.8081,193
208,main,0.798,0.03219648242366763,1.0,0.23595340953845728,0.0032881154730076607,0.018484304144466907,0.1502533090447909,0.018140915868264672,0.04578676449723149,0.12011204769736843,0.9973897043091274,0.6531147203947368,0.8886283151019123,0.22677323190789472,0.45830783527118607,0.0003135279605263158,0.4211289964616299,1.0,0.8644634962866181,0.7759508634868421,0.8041067023026316,0.03395867598684211,0.005802837171052631,0.08051664368494561,10,30,247120,1.9702818242248605,0.0,4.760437589359973,144.30122447013855,760,194560.0,0.8081,193
209,main,0.7862,0.03155391207429908,1.0,0.23689888092248063,0.004052706324115494,0.014104492641911891,0.14722296873989857,0.017998008623621182,0.05352070488917984,0.07802220394736842,0.9911725955204216,0.6609220805921052,0.8882408293088834,0.2610557154605263,0.4565966411372093,0.0006887335526315789,0.42334697783777586,1.0,0.9513900081578054,0.7521587171052632,0.7835886101973685,0.03999280427631579,0.008562911184210526,0.07912072751082871,10,30,247120,2.013707949089539,0.0,4.69086400704157,138.63670015335083,760,194560.0,0.8081,193
210,main,0.7806,0.030916106078064522,1.0,0.23322133319942576,0.004309288133357002,0.014230722956984352,0.15169922599666996,0.018460312645000063,0.044521783637863244,0.09173519736842105,0.9947333034513671,0.6797388980263158,0.8871606805293005,0.22852590460526315,0.45920111555935406,0.00048314144736842104,0.4222144973513327,1.0,0.8867321015188568,0.7768965871710526,0.7992290296052632,0.029111842105263158,0.006779399671052631,0.08027968602745157,10,30,247120,1.9967339556994375,0.0,4.631150260592173,145.27361679077148,760,194560.0,0.8081,193
211,main,0.7988,0.030283134377578805,1.0,0.23309762630807726,0.004495003489041425,0.01318974284812085,0.149433511936743,0.018289144007538102,0.047690224444101516,0.07991365131578948,0.9942114741445846,0.6810649671052632,0.8875237721496061,0.23902138157894737,0.4801307414415964,0.00046258223684210524,0.42180220759228654,1.0,0.9385521428365456,0.7782380756578947,0.7986739309210527,0.028890830592105263,0.008454975328947368,0.08146099920727705,10,30,247120,1.9810926949434768,0.0,4.555691675523152,144.29591178894043,760,194560.0,0.8081,193
212,main,0.7781,0.029655066385321886,1.0,0.22476277435688596,0.004360244807781112,0.016385269244538474,0.13369738305673787,0.01803056295274904,0.0522893140239543,0.10680509868421052,0.9956207892204042,0.622815583881579,0.8933855993397978,0.2703793174342105,0.45615435795076514,0.0004677220394736842,0.42713243882907065,1.0,0.9286599530201209,0.7480982730263158,0.7860865542763158,0.045836759868421055,0.007848478618421053,0.07961048039754755,10,30,247120,1.9038956747291902,0.0,4.506694329336219,144.6167712211609,760,194560.0,0.8081,193
213,main,0.7947,0.029031970976026777,1.0,0.22605513414662134,0.003791857569625503,0.015212747220472297,0.1412771741908632,0.01784357235301286,0.04792978267283424,0.09510690789473684,0.9932987462170342,0.6679276315789474,0.8954844865796602,0.23696546052631579,0.46431979871594653,0.0006373355263157895,0.422858248337319,1.0,0.9212213408005865,0.7744860197368421,0.8026161595394737,0.035567434210526314,0.007437294407894737,0.08035808050710903,10,30,247120,1.7987983002118895,0.0,4.4273325701291375,146.12391591072083,760,194560.0,0.8081,193
214,main,0.7945,0.028413916479126725,1.0,0.23312982595280596,0.0038341651644977423,0.018042199071159733,0.14302173115705188,0.01766131480199922,0.050570415560842345,0.11995785361842105,0.9942585372123913,0.6324938322368421,0.8845259958718653,0.24754831414473685,0.4582978635051803,0.0006887335526315789,0.4238097770433677,1.0,0.9108240482054258,0.7598478618421053,0.7921772203947368,0.03925267269736842,0.006923314144736842,0.08045182099663897,10,30,247120,1.8032941400353013,0.0,4.348954818699369,193.69902777671814,760,194560.0,0.8081,193
215,main,0.7817,0.027800970671262203,1.0,0.23649555162379615,0.0035521470364696336,0.02031200389242976,0.14784338135076197,0.016726885581585138,0.04806113366625811,0.12355571546052632,0.9930529556137943,0.6448344983552632,0.8799289010752517,0.23160978618421052,0.45701477963694465,0.0008583470394736842,0.42352302729299196,1.0,0.9055760019703916,0.7731136924342106,0.7959549753289473,0.030329975328947368,0.007488692434210526,0.08034983312613085,10,30,247120,1.8290282107696119,0.0,4.268595886929397,145.82515692710876,760,194560.0,0.8081,193
216,main,0.7478,0.027193200768848267,1.0,0.22927898013670195,0.006219847989192012,0.01791691792214375,0.1370583137546323,0.018568672075573552,0.04951522901997362,0.1145250822368421,0.9965891751189301,0.6290347450657895,0.8943089430894309,0.2564401726973684,0.4444511254083739,0.000390625,0.4238324348863802,1.0,0.9242503138749223,0.7555355674342106,0.7906609786184211,0.04190481085526316,0.006779399671052631,0.0783080638876479,10,29,247120,2.0750735409828964,0.0,4.218294615463463,139.7551290988922,760,194560.0,0.8081,193
217,main,0.767,0.02659067342070372,1.0,0.22489789334174834,0.0057730066230425635,0.013353452056578948,0.13781424639256376,0.019234933454151216,0.048722254877027714,0.08836862664473684,0.9951724539056592,0.6581414473684211,0.900443583656129,0.2534899259868421,0.45584865873192887,0.00042660361842105266,0.42231721944714845,1.0,0.9280308312491367,0.7642629523026315,0.7961143092105263,0.039627878289473686,0.007776521381578947,0.07840541489422322,10,30,247120,1.9702355778664509,0.0,4.196080627759995,147.4135410785675,760,194560.0,0.8081,193
218,main,0.7756,0.025993454700742113,1.0,0.2271663182856221,0.005073035158612153,0.013705550092747312,0.1410280082766947,0.019024978969001065,0.04833474602599285,0.09847347861842105,0.993580040711937,0.6532329358552632,0.8815513049499185,0.24829358552631578,0.4534445640473628,0.0006321957236842105,0.42455710247159006,1.0,0.9279886252001712,0.7616467927631579,0.7862870065789473,0.03200555098684211,0.007365337171052632,0.08111285422193376,10,30,247120,1.832110773587618,0.0,4.228909888200916,143.95754098892212,760,194560.0,0.8081,193
