round,client,fedavg_weight,L_sup,L_A,L_B,L_proto,L_feature,loss,a_count,b_count,c_count,a_correct,b_correct,c_correct,a_wrong_weight,u_visits,geometry_mix,geometry_valid,target_entropy,teacher_correct,fused_correct,correction_good,correction_bad,feature_std,steps
254,9,0.125,0.17183029020088725,2.5378299094736576,14.716219387948513,1.5643606474623084,3.144816655665636,22.13505683839321,3784.0,16636.0,3900.0,3770.0,14598.0,1736.0,14.0,24320.0,10306.457466125488,24320.0,19591.144317626953,19878.0,20104.0,348.0,122.0,7.7488149628043175,95
254,11,0.125,0.20533260056981817,3.1792376432567835,12.478987842798233,1.5239639803767204,3.269894687458873,20.657416865229607,6568.0,13710.0,4042.0,6556.0,12140.0,1838.0,12.0,24320.0,10397.802505493164,24320.0,16386.901565551758,19845.0,20534.0,736.0,47.0,7.876962020993233,95
255,19,0.125,0.2600350617140066,2.4225905993953347,14.092247314751148,1.6881367107853293,5.606256850063801,24.069266617298126,3905.0,14259.0,6156.0,3886.0,12261.0,2440.0,19.0,24320.0,10420.701309204102,24320.0,21144.83055114746,17852.0,18587.0,886.0,151.0,7.849333435297012,95
255,10,0.125,0.2662138008745387,2.8465610640123487,14.760481715202332,1.6211371310055256,4.121886018663645,23.61627972126007,5130.0,14171.0,5019.0,5105.0,11776.0,2110.0,25.0,24320.0,10328.759422302246,24320.0,18827.270553588867,18397.0,18991.0,707.0,113.0,7.861507073044777,95
255,18,0.125,0.31416930590057746,2.8813511105254292,13.017754793167114,1.5498228166252375,3.837709352374077,21.600807413458824,4895.0,14898.0,4527.0,4884.0,13509.0,2221.0,11.0,24320.0,10338.683944702148,24320.0,19473.498779296875,19974.0,20614.0,727.0,87.0,7.502987921237946,95
255,3,0.125,0.2808916476496961,2.526454623788595,13.874396860599518,1.5725213401019573,3.3658367600291967,21.620101258158684,4374.0,15465.0,4481.0,4354.0,13544.0,2016.0,20.0,24320.0,10340.110160827637,24320.0,19949.152603149414,19772.0,19914.0,335.0,193.0,7.879643030464649,95
255,1,0.125,0.2538300629821606,2.9435979342088103,16.19089061766863,1.6982556227594614,6.205562558025122,27.29213698208332,3305.0,14252.0,6763.0,3249.0,11457.0,2615.0,56.0,24320.0,10314.5228805542,24320.0,20953.36851501465,16122.0,17321.0,1274.0,75.0,7.85383628308773,95
255,14,0.125,0.4948594129527919,2.398079610429704,12.327993534505367,1.5874603437259793,3.253756657242775,20.06214952468872,4571.0,15143.0,4606.0,4566.0,13827.0,2362.0,5.0,24320.0,10369.026191711426,24320.0,20273.144119262695,20220.0,20755.0,682.0,147.0,7.255403906106949,95
255,2,0.125,0.3381577869586181,1.9143114276230335,14.769420109689236,1.7164822602644563,4.627995379269123,23.366366744041443,2470.0,16712.0,5138.0,2455.0,14640.0,2167.0,15.0,24320.0,10163.035942077637,24320.0,22330.289810180664,18976.0,19262.0,508.0,222.0,7.890367209911346,95
255,6,0.125,0.33173628814984113,1.9128258619457483,16.823202915489674,1.5744556421414018,5.1843559965491295,25.826576679944992,2614.0,16103.0,5603.0,2589.0,13513.0,2247.0,25.0,24320.0,10247.735122680664,24320.0,21242.981567382812,17719.0,18349.0,772.0,142.0,7.619893409311771,95
256,2,0.125,0.21901915068156086,1.8120407820679247,14.550333052873611,1.648693684488535,4.229318857192993,22.45940552651882,2630.0,16939.0,4751.0,2610.0,14854.0,2019.0,20.0,24320.0,10266.260551452637,24320.0,22093.340438842773,19319.0,19483.0,340.0,176.0,7.868762008845806,95
256,3,0.125,0.326326405396685,2.280860848724842,14.037220500409603,1.624690960161388,3.4391664676368237,21.708264991641045,4134.0,15627.0,4559.0,4104.0,13790.0,2108.0,30.0,24320.0,10329.10873413086,24320.0,19805.61441040039,19862.0,20002.0,387.0,247.0,7.900645047426224,95
256,17,0.125,0.39587491168640554,2.2826456986367702,12.915685832500458,1.6146962754428387,4.004467273131013,21.213370084762573,2918.0,16287.0,5115.0,2899.0,14633.0,2297.0,19.0,24320.0,10320.886306762695,24320.0,23254.330612182617,19539.0,19829.0,507.0,217.0,7.876957282423973,95
256,8,0.125,0.28517555573489517,1.565256908070296,14.048929870128632,1.6582135828211904,4.833440762013197,22.39101679623127,1996.0,16829.0,5495.0,1935.0,14633.0,2622.0,61.0,24320.0,10431.018592834473,24320.0,24177.96273803711,18931.0,19190.0,564.0,305.0,7.938864313066006,95
256,14,0.125,0.38935521041275933,2.486202240921557,12.009959563612938,1.5625780886039138,3.190597990527749,19.638693064451218,4939.0,14845.0,4536.0,4923.0,13426.0,2273.0,16.0,24320.0,10363.381210327148,24320.0,19990.78663635254,20201.0,20622.0,577.0,156.0,7.246197767555714,95
256,5,0.125,0.3343893529381603,2.8876876793801785,14.084239639341831,1.6392680378630757,3.60464733466506,22.55023205280304,4857.0,15184.0,4279.0,4854.0,13332.0,2125.0,3.0,24320.0,10318.264518737793,24320.0,19627.174072265625,19731.0,20311.0,663.0,83.0,7.794225871562958,95
256,4,0.125,0.3506957217614399,2.68105935305357,14.509273923933506,1.6218419997021556,5.037788610905409,24.20065961778164,4113.0,14550.0,5657.0,4075.0,12329.0,2568.0,38.0,24320.0,10320.918533325195,24320.0,21744.443801879883,18846.0,18972.0,402.0,276.0,7.782160796225071,95
256,11,0.125,0.19044395303353667,3.5185455922037363,12.832494877278805,1.5209743492305279,3.2761301193386316,21.33858874440193,6657.0,13683.0,3980.0,6644.0,12113.0,1744.0,13.0,24320.0,10431.919342041016,24320.0,16186.296676635742,19866.0,20501.0,697.0,62.0,7.838628388941288,95
257,4,0.125,0.24113042544922791,2.8040671311318874,14.75183542817831,1.5007257908582687,4.989984069019556,24.287742644548416,4471.0,14424.0,5425.0,4418.0,12038.0,2385.0,53.0,24320.0,10269.194763183594,24320.0,21421.85400390625,18696.0,18841.0,341.0,196.0,7.84612262994051,95
257,0,0.125,0.3144090255082119,4.354986384510994,10.16144236177206,1.439192932099104,4.253185339272022,20.523216113448143,8037.0,11622.0,4661.0,8022.0,10593.0,2168.0,15.0,24320.0,10444.444366455078,24320.0,16740.001342773438,19620.0,20783.0,1201.0,38.0,7.53237771987915,95
257,5,0.125,0.32687012694077566,2.7654342241585255,14.005421161651611,1.6254961369559169,3.5818695351481438,22.30509102344513,5189.0,14757.0,4374.0,5187.0,12808.0,2077.0,2.0,24320.0,10337.245391845703,24320.0,19638.787384033203,19661.0,20072.0,516.0,105.0,7.833198241889477,95
257,16,0.125,0.5368400107254274,1.9388174200430512,13.88273311406374,1.6224294872954488,5.075557537376881,23.0563775151968,2428.0,15851.0,6041.0,2347.0,13815.0,2619.0,81.0,24320.0,10413.028358459473,24320.0,23849.845596313477,18506.0,18781.0,582.0,307.0,7.71857975423336,95
257,7,0.125,0.2619582039769739,2.931702041067183,13.706097409129143,1.5367028648033738,2.7976298183202744,21.234090268611908,4514.0,16434.0,3372.0,4466.0,14909.0,1639.0,48.0,24320.0,10223.164199829102,24320.0,19480.251525878906,20956.0,21014.0,235.0,177.0,7.679647631943226,95
257,1,0.125,0.2637237288290635,2.229625605046749,16.757043220102787,1.7714506704360247,6.592005413025618,27.61384853720665,2971.0,14377.0,6972.0,2935.0,11672.0,2659.0,36.0,24320.0,10350.599388122559,24320.0,21247.270446777344,16082.0,17266.0,1299.0,115.0,7.877705946564674,95
257,14,0.125,0.2834690512390807,3.034625614993274,11.856969594955444,1.4186551962047815,3.291492313146591,19.88521184027195,5676.0,14047.0,4597.0,5656.0,12498.0,2270.0,20.0,24320.0,10353.395523071289,24320.0,19978.774658203125,19974.0,20424.0,572.0,122.0,7.4030203223228455,95
257,8,0.125,0.28957340426859446,1.7952055092900991,14.757946982979774,1.5528974747285247,4.660454224795103,23.05607770383358,2107.0,16928.0,5285.0,2045.0,14694.0,2450.0,62.0,24320.0,10419.904579162598,24320.0,24288.669998168945,18935.0,19189.0,546.0,292.0,7.982588097453117,95
258,1,0.125,0.26862337163765915,2.0582491904497147,16.340228460729122,1.8143846690654755,6.840723924338818,27.322209402918816,2637.0,14677.0,7006.0,2600.0,11982.0,2657.0,37.0,24320.0,10386.0765914917,24320.0,21291.57225036621,16000.0,17239.0,1346.0,107.0,7.844608701765537,95
258,17,0.125,0.4091114107868634,1.8714017304591835,13.26578326523304,1.665139488875866,4.049409003928304,21.260844856500626,2618.0,16442.0,5260.0,2599.0,14806.0,2415.0,19.0,24320.0,10314.340133666992,24320.0,23450.011001586914,19424.0,19820.0,604.0,208.0,7.913723506033421,95
258,12,0.125,0.3479314564028755,2.3719230610877275,15.054387159645557,1.5589817566797137,3.684410436078906,23.01763378083706,3992.0,15727.0,4601.0,3942.0,13593.0,2093.0,50.0,24320.0,10168.24592590332,24320.0,19486.21434020996,19510.0,19628.0,299.0,181.0,7.874374635517597,95
258,3,0.125,0.287619521463057,2.4860605224967003,13.763152584433556,1.6101541761308908,3.4197324961423874,21.566719442605972,4453.0,15419.0,4448.0,4428.0,13539.0,2033.0,25.0,24320.0,10349.699722290039,24320.0,19673.536331176758,19716.0,20000.0,474.0,190.0,7.893940567970276,95
258,6,0.125,0.3724919310770929,1.6584447319619358,16.671604745090008,1.64834616612643,5.39276472851634,25.74365220963955,2502.0,15903.0,5915.0,2483.0,13345.0,2402.0,19.0,24320.0,10341.105491638184,24320.0,21731.660934448242,17623.0,18230.0,792.0,185.0,7.665785923600197,95
258,4,0.125,0.22612830394064076,2.7152346214279532,14.74197918176651,1.5861037420108914,4.9725781716406345,24.242024064064026,4338.0,14549.0,5433.0,4295.0,12080.0,2342.0,43.0,24320.0,10259.020774841309,24320.0,21338.081619262695,18543.0,18717.0,384.0,210.0,7.832850985229015,95
258,2,0.125,0.2863236350240186,2.0998143646866083,14.46424599736929,1.700663116760552,4.302906945347786,22.85395410656929,2809.0,16502.0,5009.0,2791.0,14474.0,2209.0,18.0,24320.0,10205.106185913086,24320.0,22316.92251586914,19373.0,19474.0,361.0,260.0,7.901982448995113,95
258,19,0.125,0.26512088664458133,2.6789035657420754,13.809894420206547,1.6725540403276682,5.8169563710689545,24.24342918395996,3917.0,14135.0,6268.0,3885.0,12145.0,2593.0,32.0,24320.0,10387.062965393066,24320.0,21106.19012451172,17691.0,18623.0,1094.0,162.0,7.902930036187172,95
259,7,0.125,0.22257660832838155,2.4187074713408947,13.654287472367287,1.6574161611497402,3.1317810509353876,21.084768757224083,3548.0,17160.0,3612.0,3517.0,15614.0,1779.0,31.0,24320.0,10247.477996826172,24320.0,19978.33917236328,20660.0,20910.0,419.0,169.0,7.630515314638615,95
259,10,0.125,0.3559493226057384,2.2168801655061543,14.989492855966091,1.6304305847734213,4.401717659085989,23.594470486044884,4051.0,15077.0,5192.0,4028.0,12601.0,2120.0,23.0,24320.0,10299.86400604248,24320.0,19474.26319885254,18172.0,18749.0,675.0,98.0,7.9010975882411,95
259,3,0.125,0.3016145206056535,1.6086788582615554,14.2246845215559,1.7142332680523396,3.5799433793872595,21.429154589772224,2945.0,16753.0,4622.0,2921.0,14900.0,2185.0,24.0,24320.0,10386.430770874023,24320.0,20095.684936523438,19834.0,20006.0,423.0,251.0,7.877123057842255,95
259,1,0.125,0.22880250442540273,2.8520957864820957,17.22375652194023,1.6252301102504134,5.935163460671902,27.865048184990883,3555.0,14267.0,6498.0,3493.0,11254.0,2454.0,62.0,24320.0,10317.363319396973,24320.0,20746.743530273438,16311.0,17201.0,977.0,87.0,7.886958360671997,95
259,14,0.125,0.3892591713811271,1.7763442802242935,12.412109419703484,1.6970326015725732,3.431957248598337,19.70670272409916,3416.0,16267.0,4637.0,3404.0,14803.0,2375.0,12.0,24320.0,10201.400756835938,24320.0,20377.44384765625,20041.0,20582.0,691.0,150.0,7.2984419465065,95
259,12,0.125,0.3965061102062464,1.7169573185965419,14.585558101534843,1.7465875204652548,3.774169258773327,22.219778403639793,3045.0,16531.0,4744.0,3008.0,14641.0,2233.0,37.0,24320.0,10050.831146240234,24320.0,19909.988494873047,19911.0,19882.0,267.0,296.0,7.8082447573542595,95
259,17,0.125,0.34743022645125166,2.226326293312013,13.079146943986416,1.6780112506821752,3.775168800726533,21.10608358681202,2911.0,16397.0,5012.0,2887.0,14653.0,2244.0,24.0,24320.0,10212.800727844238,24320.0,23141.131408691406,19631.0,19784.0,389.0,236.0,7.8972514271736145,95
259,11,0.125,0.20749415789032355,2.7680280385538936,13.106123194098473,1.5968979774042964,3.1740996427834034,20.852642983198166,5778.0,14731.0,3811.0,5770.0,13219.0,1614.0,8.0,24320.0,10330.859359741211,24320.0,16327.10287475586,20141.0,20603.0,535.0,73.0,7.824354864656925,95
260,18,0.125,0.3343581256340258,2.9460337003692985,12.897195130586624,1.546830809675157,3.8220141138881445,21.546431824564934,5044.0,14738.0,4538.0,5027.0,13358.0,2229.0,17.0,24320.0,10328.003715515137,24320.0,19413.102813720703,19963.0,20614.0,743.0,92.0,7.578624881803989,95
260,14,0.125,0.2838550647138618,2.7311232765205204,12.405996918678284,1.50170583371073,3.1174773667007685,20.040158465504646,5354.0,14693.0,4273.0,5329.0,13113.0,2120.0,25.0,24320.0,10353.656066894531,24320.0,19632.74594116211,20245.0,20562.0,456.0,139.0,7.344128057360649,95
260,12,0.125,0.2837275641504675,2.142686086706817,14.915831916034222,1.6091970186680555,3.75657687895,22.70801940560341,3642.0,16093.0,4585.0,3600.0,13961.0,2072.0,42.0,24320.0,10106.866874694824,24320.0,19369.913787841797,19395.0,19633.0,390.0,152.0,7.817955173552036,95
260,4,0.125,0.2662567659281194,2.6958136884495616,14.879893183708191,1.5768885044381022,4.97857616469264,24.397428438067436,4228.0,14595.0,5497.0,4181.0,12173.0,2345.0,47.0,24320.0,10185.65991973877,24320.0,21315.261199951172,18540.0,18699.0,356.0,197.0,7.794060401618481,95
260,17,0.125,0.2932732014451176,2.321683559566736,13.539931632578373,1.5455989176407456,3.6596914250403643,21.36017869412899,3085.0,16483.0,4752.0,3049.0,14761.0,2079.0,36.0,24320.0,10241.126647949219,24320.0,22879.967086791992,19654.0,19889.0,418.0,183.0,7.879209212958813,95
260,3,0.125,0.2648506709083449,2.5016647772863507,14.143223211169243,1.6158878253772855,3.2915951777249575,21.817221596837044,4554.0,15517.0,4249.0,4530.0,13530.0,1952.0,24.0,24320.0,10281.420150756836,24320.0,19423.77523803711,19935.0,20012.0,283.0,206.0,7.92069024592638,95
260,15,0.125,0.39047260727966204,1.507323315832764,16.803122341632843,1.7418900690972805,4.841355059295893,25.284163370728493,1666.0,16791.0,5863.0,1633.0,13637.0,2627.0,33.0,24320.0,10430.845680236816,24320.0,22691.733337402344,17434.0,17897.0,653.0,190.0,7.923328727483749,95
260,9,0.125,0.2713828794658184,2.469245108310133,15.055807337164879,1.5625530201941729,3.2405328154563904,22.599521175026894,3554.0,16873.0,3893.0,3538.0,14887.0,1672.0,16.0,24320.0,10238.74984741211,24320.0,19425.69694519043,19847.0,20097.0,370.0,120.0,7.6582487896084785,95
261,12,0.125,0.3233518430206459,2.026439480483532,14.297509662806988,1.6250484334304929,3.826174447312951,22.09852373600006,3681.0,15834.0,4805.0,3645.0,13705.0,2156.0,36.0,24320.0,10166.643943786621,24320.0,19464.648361206055,19298.0,19506.0,383.0,175.0,7.824311964213848,95
261,9,0.125,0.20020735502475873,2.5840510707348585,15.055996492505074,1.5399484736844897,3.0264889877289534,22.406692430377007,3822.0,16741.0,3757.0,3802.0,14647.0,1615.0,20.0,24320.0,10099.561180114746,24320.0,19299.04360961914,19847.0,20064.0,329.0,112.0,7.663850225508213,95
261,4,0.125,0.21700327470898628,2.472614238038659,15.219589903950691,1.5411248626187444,4.755062531679869,24.205394864082336,4146.0,14764.0,5410.0,4102.0,12260.0,2387.0,44.0,24320.0,10257.701362609863,24320.0,21278.12449645996,18620.0,18749.0,345.0,216.0,7.774185240268707,95
261,15,0.125,0.403431348328013,1.5911019812338054,16.662362806499004,1.693990932777524,4.902334339916706,25.25322137773037,1557.0,16912.0,5851.0,1515.0,13654.0,2610.0,42.0,24320.0,10352.749015808105,24320.0,22656.533905029297,17255.0,17779.0,667.0,143.0,7.926407739520073,95
261,7,0.125,0.22660766457556747,2.631182672455907,13.723574668169022,1.5864601731300354,2.802504451945424,20.97032967209816,4215.0,16841.0,3264.0,4182.0,15213.0,1552.0,33.0,24320.0,10199.436836242676,24320.0,19361.068405151367,20871.0,20947.0,241.0,165.0,7.667315796017647,95
261,8,0.125,0.37142370437504724,1.5883967108093202,15.018097773194313,1.6560857277363539,4.895599946379662,23.529603824019432,1926.0,16907.0,5487.0,1858.0,14744.0,2649.0,68.0,24320.0,10441.675239562988,24320.0,24226.716049194336,18954.0,19251.0,613.0,316.0,7.956832893192768,95
261,6,0.125,0.44946438816259615,1.5863834670744836,16.536028318107128,1.65849703643471,5.290393177419901,25.520766466856003,2523.0,15954.0,5843.0,2501.0,13342.0,2371.0,22.0,24320.0,10194.537033081055,24320.0,21546.811614990234,17490.0,18214.0,845.0,121.0,7.608472652733326,95
261,0,0.125,0.3790538883768022,3.8912538904696703,10.238482668995857,1.5417856751009822,4.145687839016318,20.19626396894455,7602.0,12017.0,4701.0,7581.0,10931.0,2227.0,21.0,24320.0,10412.824264526367,24320.0,16924.256072998047,19485.0,20739.0,1286.0,32.0,7.449253812432289,95
262,0,0.125,0.3371606104192324,4.050183430314064,11.04981592297554,1.53790432959795,3.6535503063350916,20.628614515066147,7816.0,12335.0,4169.0,7795.0,11167.0,1942.0,21.0,24320.0,10390.104103088379,24320.0,16258.309524536133,19972.0,20904.0,964.0,32.0,7.425248242914677,95
262,17,0.125,0.3039751267351676,2.226700358558446,13.211522735655308,1.6379956994205713,3.9196837171912193,21.299877539277077,2897.0,16341.0,5082.0,2868.0,14468.0,2281.0,29.0,24320.0,10219.682693481445,24320.0,23111.18539428711,19281.0,19617.0,560.0,224.0,7.911471962928772,95
262,2,0.125,0.2898896870028693,2.0976800224743783,14.975116901099682,1.6743184169754386,4.273295193910599,23.31030023097992,2787.0,16663.0,4870.0,2764.0,14542.0,2110.0,23.0,24320.0,10136.195846557617,24320.0,22087.584899902344,19347.0,19416.0,299.0,230.0,7.879572406411171,95
262,7,0.125,0.20511349878506735,2.927948004566133,13.81112402677536,1.5641541285440326,2.7375236861407757,21.245863124728203,4706.0,16442.0,3172.0,4664.0,14832.0,1557.0,42.0,24320.0,10193.992584228516,24320.0,19062.477310180664,20868.0,21053.0,317.0,132.0,7.6630639880895615,95
262,13,0.125,0.7109254115493968,1.2140331992413849,15.398025512695312,1.8030415140092373,3.914933167397976,23.040959060192108,1824.0,17522.0,4974.0,1809.0,15291.0,2454.0,15.0,24320.0,10323.825149536133,24320.0,22763.65367126465,19139.0,19554.0,643.0,228.0,7.8999925553798676,95
262,1,0.125,0.27153103935415857,2.3303556237369776,16.712876856327057,1.7790265958756208,6.566264811903238,27.660054951906204,2874.0,14505.0,6941.0,2822.0,11751.0,2684.0,52.0,24320.0,10315.375259399414,24320.0,21045.309677124023,16054.0,17257.0,1308.0,105.0,7.866555921733379,95
262,16,0.125,0.5125452495994978,1.7323273988440633,15.492156244814396,1.6531893806532025,4.433013044297695,23.8232312053442,2347.0,16834.0,5139.0,2257.0,14759.0,2282.0,90.0,24320.0,10460.099395751953,24320.0,23088.909393310547,19162.0,19298.0,372.0,236.0,7.71500676125288,95
262,11,0.125,0.1946504898078274,3.7395725529640913,12.709660530090332,1.5165143022313714,2.9907907731831074,21.15118859708309,7356.0,13359.0,3605.0,7343.0,11777.0,1582.0,13.0,24320.0,10320.439582824707,24320.0,15643.941757202148,20215.0,20702.0,532.0,45.0,7.841400280594826,95
263,16,0.125,0.5484145219088532,1.8769363053143024,14.662221126258373,1.7087963847443461,4.706734634935856,23.503102868795395,2261.0,16608.0,5451.0,2167.0,14571.0,2352.0,94.0,24320.0,10434.688858032227,24320.0,23286.86769104004,18859.0,19090.0,538.0,307.0,7.707550197839737,95
263,1,0.125,0.25007964074029587,2.5882230158895254,16.777795560657978,1.7243106812238693,6.413911614567041,27.754320591688156,3147.0,14298.0,6875.0,3095.0,11451.0,2456.0,52.0,24320.0,10360.042640686035,24320.0,21050.150390625,15972.0,17002.0,1133.0,103.0,7.8680509850382805,95
263,18,0.125,0.37812630290864035,3.1380681479349732,13.057948917150497,1.6157120345160365,3.695592015981674,21.885447412729263,5355.0,14648.0,4317.0,5337.0,13300.0,2087.0,18.0,24320.0,10402.232627868652,24320.0,18958.085021972656,20057.0,20724.0,741.0,74.0,7.526606246829033,95
263,0,0.125,0.3086756347329356,4.165689554065466,10.24026495218277,1.5498466230928898,3.8902890253812075,20.154765784740448,7775.0,12175.0,4370.0,7760.0,11053.0,2067.0,15.0,24320.0,10417.27889251709,24320.0,16389.460250854492,19728.0,20880.0,1185.0,33.0,7.4204025864601135,95
263,15,0.125,0.3611163201276213,1.7283199662342668,17.34546771645546,1.685815584845841,4.692097816616297,25.812817305326462,1742.0,17092.0,5486.0,1697.0,13858.0,2432.0,45.0,24320.0,10358.88939666748,24320.0,22280.091720581055,17671.0,17987.0,464.0,148.0,7.927895128726959,95
263,3,0.125,0.3260111339041032,2.61539866309613,14.162131987512112,1.7046218505129218,3.3545308765023947,22.162694290280342,4612.0,15486.0,4222.0,4589.0,13548.0,1893.0,23.0,24320.0,10367.288101196289,24320.0,19410.291229248047,19938.0,20030.0,326.0,234.0,7.919351369142532,95
263,6,0.125,0.45178516471059993,2.0614129630848765,16.884785696864128,1.6174670923501253,5.072096940129995,26.087548077106476,2672.0,16082.0,5566.0,2653.0,13467.0,2269.0,19.0,24320.0,10299.451438903809,24320.0,21293.609970092773,17797.0,18389.0,717.0,125.0,7.655457183718681,95
263,13,0.125,0.5137381101958454,1.2702967002987862,15.945532813668251,1.6875803666189313,3.625856962054968,23.043005019426346,2074.0,17652.0,4594.0,2055.0,15176.0,2275.0,19.0,24320.0,10340.563903808594,24320.0,22413.487915039062,19292.0,19506.0,406.0,192.0,7.918958134949207,95
264,16,0.125,0.38172685593599454,1.7644812217913568,14.412093169987202,1.5957330437377095,4.625451695173979,22.77948595583439,2409.0,16475.0,5436.0,2316.0,14326.0,2398.0,93.0,24320.0,10473.189750671387,24320.0,23399.79136657715,18792.0,19040.0,464.0,216.0,7.703686811029911,95
264,3,0.125,0.26969859906239435,2.5370898209512234,13.983488634228706,1.6043293457478285,3.213174493983388,21.607780948281288,4536.0,15431.0,4353.0,4513.0,13413.0,1973.0,23.0,24320.0,10366.726448059082,24320.0,19582.605239868164,19771.0,19899.0,316.0,188.0,7.91119959205389,95
264,13,0.125,0.49633529281709343,1.276624770835042,15.487434543669224,1.6956565827131271,3.6694949604570866,22.62554608285427,2125.0,17257.0,4938.0,2110.0,14779.0,2433.0,15.0,24320.0,10323.784973144531,24320.0,22618.558532714844,19060.0,19322.0,494.0,232.0,7.884167321026325,95
264,14,0.125,0.46674632153008133,2.5456222807988524,12.534888379275799,1.6168949650600553,3.2345412354916334,20.398693099617958,4862.0,15016.0,4442.0,4847.0,13417.0,2199.0,15.0,24320.0,10364.876556396484,24320.0,19929.049880981445,20036.0,20463.0,537.0,110.0,7.30654988437891,95
264,15,0.125,0.34272815246367827,1.893907920923084,17.108339339494705,1.6719433655962348,4.604634527117014,25.621553272008896,1944.0,16981.0,5395.0,1895.0,13569.0,2390.0,49.0,24320.0,10366.073638916016,24320.0,22186.337020874023,17561.0,17854.0,422.0,129.0,7.905981063842773,95
264,1,0.125,0.22433211019961163,2.5899873985908926,16.915772259235382,1.680069380439818,5.899470552802086,27.309631630778313,3275.0,14719.0,6326.0,3228.0,11720.0,2331.0,47.0,24320.0,10421.902702331543,24320.0,20395.241729736328,16292.0,17279.0,1083.0,96.0,7.836728423833847,95
264,18,0.125,0.34524588129715994,3.125266029499471,13.035361483693123,1.5757942954078317,3.5723791923373938,21.654046937823296,5349.0,14758.0,4213.0,5336.0,13373.0,2050.0,13.0,24320.0,10367.553413391113,24320.0,18909.226684570312,20204.0,20759.0,645.0,90.0,7.498626001179218,95
264,10,0.125,0.35546977526973933,2.58906901627779,15.336022064089775,1.6327285896986723,4.238223809748888,24.15151323378086,4755.0,14593.0,4972.0,4720.0,11902.0,1998.0,35.0,24320.0,10326.707008361816,24320.0,19012.592254638672,18012.0,18620.0,704.0,96.0,7.879396937787533,95
265,3,0.125,0.26955477765295655,2.626760480925441,14.082951255142689,1.6477493168786168,3.245808955281973,21.872824653983116,4588.0,15284.0,4448.0,4559.0,13193.0,2006.0,29.0,24320.0,10344.04719543457,24320.0,19386.381591796875,19644.0,19758.0,335.0,221.0,7.908332824707031,95
265,6,0.125,0.292332868964877,2.1277799233794212,17.159154430031776,1.5935268988832831,4.852171532809734,26.024965658783913,2933.0,16161.0,5226.0,2904.0,13499.0,2125.0,29.0,24320.0,10175.233200073242,24320.0,20646.63540649414,18079.0,18528.0,556.0,107.0,7.643997058272362,95
265,9,0.125,0.4109440357424319,2.7629362707957625,15.567285344004631,1.6104479422792792,3.3745842184871435,23.726197630167007,3756.0,16691.0,3873.0,3744.0,14612.0,1684.0,12.0,24320.0,10047.323753356934,24320.0,19303.712783813477,19764.0,20040.0,386.0,110.0,7.6792632937431335,95
265,7,0.125,0.4419631202472374,2.5005366280674934,14.34727044403553,1.6995227774605155,2.902741936966777,21.892034858465195,3865.0,17060.0,3395.0,3841.0,15363.0,1618.0,24.0,24320.0,10215.932838439941,24320.0,19563.94920349121,20738.0,20822.0,244.0,160.0,7.611925445497036,95
265,2,0.125,0.5067635072628036,1.7597607164643705,15.22225821018219,1.7547608418390155,4.509994074702263,23.75353743135929,2365.0,16982.0,4973.0,2344.0,14931.0,2136.0,21.0,24320.0,10135.01547241211,24320.0,22264.05842590332,19229.0,19411.0,351.0,169.0,7.848024092614651,95
265,12,0.125,0.5250263031339273,2.191442655865103,15.075627163052559,1.75091661978513,3.839203944429755,23.38221648335457,3851.0,15862.0,4607.0,3817.0,13682.0,2070.0,34.0,24320.0,10067.074203491211,24320.0,19280.815628051758,19400.0,19569.0,343.0,174.0,7.861059211194515,95
265,17,0.125,0.5932494295411743,2.2550686462782323,14.08973278850317,1.6561801740899682,4.073563203215599,22.667794167995453,2949.0,16331.0,5040.0,2920.0,14451.0,2294.0,29.0,24320.0,10267.234680175781,24320.0,23037.423858642578,19322.0,19665.0,522.0,179.0,7.91125101596117,95
265,11,0.125,0.2943156775436364,3.3382706632837653,12.962867580354214,1.582119608297944,2.9677559565752745,21.1453295648098,6575.0,14126.0,3619.0,6559.0,12513.0,1621.0,16.0,24320.0,10339.321327209473,24320.0,15867.727783203125,20160.0,20693.0,570.0,37.0,7.775903642177582,95
266,8,0.125,0.5449711671390105,1.528368856292218,15.519171237945557,1.7566970027983189,4.94287920743227,24.29208728671074,1855.0,17129.0,5336.0,1801.0,14739.0,2496.0,54.0,24320.0,10419.761993408203,24320.0,24141.018753051758,18762.0,19036.0,574.0,300.0,7.96099016815424,95
266,13,0.125,0.5505868042237125,1.3896115310490131,15.857771024107933,1.7376346625387669,3.588993776589632,23.124597772955894,2304.0,17346.0,4670.0,2294.0,14783.0,2200.0,10.0,24320.0,10327.922500610352,24320.0,22275.295120239258,19147.0,19277.0,375.0,245.0,7.921727165579796,95
266,2,0.125,0.24603882944211364,1.8458825228735805,14.918548218905926,1.688018225133419,4.278683129698038,22.977170914411545,2623.0,16942.0,4755.0,2602.0,14794.0,1958.0,21.0,24320.0,10208.588882446289,24320.0,22038.895416259766,19242.0,19354.0,343.0,231.0,7.859846532344818,95
266,0,0.125,0.3883407491957769,3.8858368452638388,10.527975782752037,1.6136288372799754,3.9323552176356316,20.34813743829727,7272.0,12540.0,4508.0,7260.0,11486.0,2113.0,12.0,24320.0,10388.39737701416,24320.0,16539.51678466797,19711.0,20859.0,1197.0,49.0,7.399451926350594,95
