round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,target_gate,target_c0_a_visits,target_c0_b_visits,target_c0_history_mature,target_c0_a_changed,target_c0_a_changed_correct,target_c0_candidate_visits,target_c0_candidate_contains_truth,target_c0_soft_visits,target_c0_soft_correct,target_c0_soft_a_fix,target_c0_soft_a_harm,target_c0_feature_only_visits,target_c0_a_hard_released_correct_mass,target_c0_a_hard_released_wrong_mass,target_c0_b_old_mass,target_c0_b_new_mass,target_c1_a_visits,target_c1_b_visits,target_c1_history_mature,target_c1_a_changed,target_c1_a_changed_correct,target_c1_candidate_visits,target_c1_candidate_contains_truth,target_c1_soft_visits,target_c1_soft_correct,target_c1_soft_a_fix,target_c1_soft_a_harm,target_c1_feature_only_visits,target_c1_a_hard_released_correct_mass,target_c1_a_hard_released_wrong_mass,target_c1_b_old_mass,target_c1_b_new_mass,target_c2_a_visits,target_c2_b_visits,target_c2_history_mature,target_c2_a_changed,target_c2_a_changed_correct,target_c2_candidate_visits,target_c2_candidate_contains_truth,target_c2_soft_visits,target_c2_soft_correct,target_c2_soft_a_fix,target_c2_soft_a_harm,target_c2_feature_only_visits,target_c2_a_hard_released_correct_mass,target_c2_a_hard_released_wrong_mass,target_c2_b_old_mass,target_c2_b_new_mass,target_c3_a_visits,target_c3_b_visits,target_c3_history_mature,target_c3_a_changed,target_c3_a_changed_correct,target_c3_candidate_visits,target_c3_candidate_contains_truth,target_c3_soft_visits,target_c3_soft_correct,target_c3_soft_a_fix,target_c3_soft_a_harm,target_c3_feature_only_visits,target_c3_a_hard_released_correct_mass,target_c3_a_hard_released_wrong_mass,target_c3_b_old_mass,target_c3_b_new_mass,target_c4_a_visits,target_c4_b_visits,target_c4_history_mature,target_c4_a_changed,target_c4_a_changed_correct,target_c4_candidate_visits,target_c4_candidate_contains_truth,target_c4_soft_visits,target_c4_soft_correct,target_c4_soft_a_fix,target_c4_soft_a_harm,target_c4_feature_only_visits,target_c4_a_hard_released_correct_mass,target_c4_a_hard_released_wrong_mass,target_c4_b_old_mass,target_c4_b_new_mass,target_c5_a_visits,target_c5_b_visits,target_c5_history_mature,target_c5_a_changed,target_c5_a_changed_correct,target_c5_candidate_visits,target_c5_candidate_contains_truth,target_c5_soft_visits,target_c5_soft_correct,target_c5_soft_a_fix,target_c5_soft_a_harm,target_c5_feature_only_visits,target_c5_a_hard_released_correct_mass,target_c5_a_hard_released_wrong_mass,target_c5_b_old_mass,target_c5_b_new_mass,target_c6_a_visits,target_c6_b_visits,target_c6_history_mature,target_c6_a_changed,target_c6_a_changed_correct,target_c6_candidate_visits,target_c6_candidate_contains_truth,target_c6_soft_visits,target_c6_soft_correct,target_c6_soft_a_fix,target_c6_soft_a_harm,target_c6_feature_only_visits,target_c6_a_hard_released_correct_mass,target_c6_a_hard_released_wrong_mass,target_c6_b_old_mass,target_c6_b_new_mass,target_c7_a_visits,target_c7_b_visits,target_c7_history_mature,target_c7_a_changed,target_c7_a_changed_correct,target_c7_candidate_visits,target_c7_candidate_contains_truth,target_c7_soft_visits,target_c7_soft_correct,target_c7_soft_a_fix,target_c7_soft_a_harm,target_c7_feature_only_visits,target_c7_a_hard_released_correct_mass,target_c7_a_hard_released_wrong_mass,target_c7_b_old_mass,target_c7_b_new_mass,target_c8_a_visits,target_c8_b_visits,target_c8_history_mature,target_c8_a_changed,target_c8_a_changed_correct,target_c8_candidate_visits,target_c8_candidate_contains_truth,target_c8_soft_visits,target_c8_soft_correct,target_c8_soft_a_fix,target_c8_soft_a_harm,target_c8_feature_only_visits,target_c8_a_hard_released_correct_mass,target_c8_a_hard_released_wrong_mass,target_c8_b_old_mass,target_c8_b_new_mass,target_c9_a_visits,target_c9_b_visits,target_c9_history_mature,target_c9_a_changed,target_c9_a_changed_correct,target_c9_candidate_visits,target_c9_candidate_contains_truth,target_c9_soft_visits,target_c9_soft_correct,target_c9_soft_a_fix,target_c9_soft_a_harm,target_c9_feature_only_visits,target_c9_a_hard_released_correct_mass,target_c9_a_hard_released_wrong_mass,target_c9_b_old_mass,target_c9_b_new_mass,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
99,2,0.11317810618127784,0.09549150281252627,1.0,0.6624948601973685,0.9116808654792259,0.6039838875202757,0.06092005719700338,0.24194592927631578,0.5852421888051965,0.14159696522217832,0.053875673066604096,0.09555921052631579,0,0.0,0,0.014222396919687621,0.14788486149260088,0.06879816206331414,0.03632363311358188,0.2778125142534631,0.010583460664278583,47073,0.5757865443035286,0.03705458230780143,0.7269952498697734,16060.0,5521.0,21581.0,2246.0,1817.0,4372.0,4152.0,1369.0,1283.0,0.0,0.0,2026.0,949.7904596403241,217.8965984210372,3313.9291542097926,2183.4374177716672,18127.0,3018.0,21145.0,1353.0,941.0,2611.0,2449.0,1247.0,1198.0,0.0,0.0,513.0,498.4898578673601,191.758514739573,1743.768586434424,1394.0926956497133,12367.0,6814.0,19181.0,2841.0,1770.0,5354.0,4904.0,1048.0,958.0,0.0,0.0,3253.0,992.8833070099354,547.9604153335094,4177.527699947357,2450.55211654678,8740.0,4963.0,13703.0,1984.0,1249.0,3917.0,3393.0,548.0,456.0,0.0,0.0,2482.0,649.8395744562149,366.422489233315,2960.2148797512054,1567.1525233332068,12694.0,5354.0,18048.0,2908.0,1996.0,5175.0,4569.0,1089.0,978.0,0.0,0.0,1998.0,1033.6845109462738,419.94973693042994,2996.7156151607633,1928.0580765213817,9605.0,4775.0,14380.0,2138.0,1221.0,3843.0,3334.0,1006.0,946.0,0.0,0.0,2064.0,655.8225239515305,418.2352330684662,2993.6902109086514,1939.2582907266915,11130.0,5806.0,16936.0,2560.0,681.0,4504.0,3610.0,1971.0,1760.0,0.0,0.0,1891.0,405.5826767086983,859.7298331484199,3410.5206355527043,2527.236744718626,10365.0,3601.0,13966.0,2277.0,1191.0,3551.0,3095.0,467.0,422.0,0.0,0.0,1860.0,605.6420521661639,446.106573022902,1862.4504190310836,1040.915530687198,16591.0,3951.0,20542.0,2417.0,1886.0,3629.0,3430.0,1227.0,1180.0,0.0,0.0,1512.0,911.5605724304914,214.6294675990939,2363.912482306361,1688.3271878771484,13216.0,3270.0,16486.0,2115.0,1074.0,3256.0,2929.0,1197.0,1165.0,1.0,0.0,932.0,526.3034077808261,480.8619726970792,1726.3758995085955,1321.795819312334,0.2778125134737868,194560,760,0.44398046204526176,0.8321391858552631,40,1.0
100,2,0.11249999999999998,0.116977778440511,1.0,0.6677220394736842,0.9192479046865581,0.6138020856992195,0.07026089814209723,0.24006990131578948,0.58831896883602,0.14123767679067034,0.05604324960885079,0.09220805921052631,0,0.0,0,0.013411861957214761,0.1443559848556393,0.06204916603226018,0.03622118696178261,0.2659123161292901,0.009874116322393284,46708,0.6231694784619337,0.03743500393864355,0.7499999999999999,13426.0,5323.0,18749.0,1960.0,1170.0,4383.0,4021.0,1316.0,1222.0,0.0,0.0,1584.0,652.2679153084755,376.13371650874615,3073.3098768293858,2105.820574749261,15538.0,2810.0,18348.0,964.0,704.0,2001.0,1891.0,1462.0,1398.0,3.0,0.0,311.0,383.5586802661419,121.43978573381901,1811.7239412143826,1518.2433203272521,14228.0,7467.0,21695.0,2534.0,1487.0,5399.0,5006.0,1497.0,1420.0,0.0,0.0,3105.0,863.6508949548006,533.3494786918163,4623.879757650197,2907.6086872089654,5904.0,3903.0,9807.0,2301.0,759.0,3766.0,3159.0,622.0,558.0,0.0,0.0,1816.0,431.48265175521374,744.5318448245525,2172.591315329075,1250.0054908897728,9482.0,4521.0,14003.0,1631.0,1102.0,3935.0,3555.0,1234.0,1153.0,0.0,0.0,983.0,664.1856748908758,301.24549651145935,3033.236776538193,2153.735644539818,12581.0,5316.0,17897.0,3342.0,1813.0,4086.0,3573.0,703.0,649.0,0.0,0.0,3869.0,996.0050288438797,780.1435031294823,3174.212759837508,1713.2985072042793,12699.0,6106.0,18805.0,2949.0,1006.0,4899.0,4225.0,2001.0,1834.0,0.0,0.0,2155.0,591.6403498649597,914.4588086605072,3421.086836576462,2483.2657226994634,15578.0,4566.0,20144.0,2356.0,1296.0,3888.0,3477.0,1420.0,1370.0,0.0,0.0,1614.0,729.2435050457716,437.33348982036114,2642.662905551493,1812.461352903396,18187.0,4026.0,22213.0,2410.0,1625.0,3844.0,3549.0,1092.0,1063.0,0.0,0.0,1500.0,836.8202303797007,352.457804530859,2072.2699456885457,1389.8430180214345,12289.0,2670.0,14959.0,1543.0,1054.0,2834.0,2647.0,647.0,610.0,0.0,0.0,732.0,581.2481240779161,228.17585435509682,1454.2283015325665,987.7936215139925,0.2659123168768067,194560,760,0.4406363906240777,0.8387849506578947,40,1.0
101,2,0.11181778152113558,0.1403300998306744,1.0,0.6697419819078947,0.9074500665510612,0.6077574060543587,0.07779029839010419,0.23951994243421051,0.5765019051903464,0.13808370314440446,0.05670979554201231,0.09073807565789474,0,0.0,0,0.01299774056690359,0.14855238453141953,0.061668942974096065,0.03708768266596292,0.2715917861265342,0.011285035388152067,46601,0.6083131263277612,0.03714454088262037,0.7723195175075135,10770.0,3961.0,14731.0,1570.0,799.0,3316.0,2959.0,1014.0,891.0,0.0,0.0,1201.0,453.45280960202217,385.8039011657238,2218.951914668083,1481.881059076637,16069.0,3758.0,19827.0,1885.0,1012.0,3542.0,3388.0,1429.0,1339.0,0.0,0.0,672.0,553.0772683024406,485.4968633726239,2123.4684185758233,1585.408862374723,8562.0,4952.0,13514.0,1631.0,880.0,3310.0,2933.0,1596.0,1498.0,0.0,0.0,1677.0,505.2147862762213,362.99363293498755,3056.803801819682,2172.030799292028,11742.0,5918.0,17660.0,3739.0,2070.0,6029.0,5392.0,943.0,870.0,1.0,0.0,2685.0,1173.6893577724695,871.2417534515262,3307.928096920252,1869.145484013483,11261.0,5011.0,16272.0,2612.0,849.0,4657.0,4279.0,1223.0,1121.0,0.0,0.0,1743.0,512.534782871604,893.0675171166658,3084.2825117260218,1997.8965310771018,10014.0,4717.0,14731.0,2676.0,1316.0,3882.0,3407.0,648.0,592.0,4.0,0.0,2863.0,727.4924370348454,697.1960786432028,2603.4196417704225,1337.6827559061348,12212.0,5243.0,17455.0,2228.0,1041.0,4098.0,3469.0,1955.0,1818.0,0.0,0.0,1418.0,569.5440466329455,573.3245540335774,2985.516628958285,2225.595542166382,16503.0,4540.0,21043.0,2600.0,1210.0,4200.0,3713.0,1346.0,1275.0,3.0,0.0,1594.0,679.1058905124664,584.8541070744395,2450.3346526399255,1670.53188479878,15344.0,4065.0,19409.0,1754.0,1224.0,3313.0,3071.0,1505.0,1470.0,0.0,0.0,1001.0,700.2793059274554,253.3779541105032,2519.1540076062083,1891.4228843282908,17828.0,4436.0,22264.0,2723.0,1707.0,4546.0,4374.0,1622.0,1564.0,0.0,0.0,991.0,963.8585806936026,482.8794642612338,2515.705600269139,1805.3572857473046,0.2715917868245589,194560,760,0.44599735721161493,0.8623766447368421,40,1.0
102,2,0.1111315255576286,0.16543469682057088,1.0,0.6437037417763158,0.9208950844749487,0.5927836116599409,0.07642723342746888,0.25557668585526316,0.6009087516435611,0.15357826724648477,0.060017285467811717,0.10071957236842105,0,0.0,0,0.015011593945535806,0.15022462076066356,0.0684259097263413,0.03620361673792727,0.28231112790001417,0.012445386729546284,49725,0.6040824534942182,0.03723313278567634,0.7938926261462365,13707.0,5440.0,19147.0,2062.0,1298.0,4355.0,3968.0,1461.0,1341.0,0.0,0.0,1686.0,795.2633700072765,403.29636135697365,3210.6049681678414,2085.568334005773,14966.0,3289.0,18255.0,1949.0,711.0,3078.0,2787.0,1494.0,1464.0,0.0,0.0,666.0,388.0764232426882,595.8204966932535,1725.1766342967749,1360.2284590927884,11878.0,6199.0,18077.0,2124.0,1531.0,4606.0,4214.0,1199.0,1118.0,0.0,0.0,2518.0,888.3522430062294,326.7058828920126,3711.2568056732416,2171.3511468116194,11437.0,5808.0,17245.0,2764.0,1160.0,5126.0,4505.0,652.0,568.0,6.0,0.0,2794.0,659.8336731940508,831.5307471677661,3489.9608233496547,1777.6710971407592,12890.0,5646.0,18536.0,2336.0,1494.0,4939.0,4402.0,1874.0,1769.0,0.0,0.0,1169.0,936.5448830723763,482.06689889729023,3591.108597405255,2493.5006893500686,14598.0,6851.0,21449.0,3224.0,1782.0,5246.0,4705.0,1205.0,1110.0,7.0,0.0,3624.0,1099.8129685223103,742.2173672094941,4218.615789756179,2329.344004329294,11860.0,5745.0,17605.0,2668.0,1034.0,4549.0,3785.0,1843.0,1617.0,0.0,0.0,2021.0,606.7784777879715,838.9637995660305,3345.922793932259,2285.9713424779475,12428.0,3892.0,16320.0,1560.0,667.0,3214.0,2831.0,932.0,861.0,2.0,0.0,1306.0,393.0015855282545,458.32079603523016,2190.005058273673,1416.446703851223,11745.0,3832.0,15577.0,1412.0,753.0,2699.0,2405.0,1639.0,1598.0,1.0,0.0,906.0,468.2600590363145,315.1415065675974,2582.871578261256,1981.361744475551,9730.0,3023.0,12753.0,1085.0,469.0,2160.0,2018.0,1579.0,1551.0,0.0,0.0,369.0,278.6224362850189,320.57478469610214,1814.6646007299423,1480.0620594769716,0.28231112839359984,194560,760,0.4241182686859056,0.8245322779605263,40,1.0
103,2,0.11044130736517904,0.19216926233717083,1.0,0.6653166118421052,0.9066575672374454,0.6032143407354229,0.06446482455419181,0.24386307565789472,0.5813390074293624,0.14176711835163205,0.05375383119006935,0.0908203125,0,0.0,0,0.012713098181465236,0.14380570365802237,0.05733080736336935,0.0360573019048101,0.2614649893465914,0.011558078238924376,47446,0.6020739366859166,0.036843251657525174,0.8146601955249186,13984.0,4508.0,18492.0,1965.0,1459.0,3661.0,3408.0,1323.0,1249.0,0.0,0.0,1489.0,849.8019299656153,279.385161049664,2720.4435045421124,1832.9520106613636,19461.0,4097.0,23558.0,2169.0,1018.0,3917.0,3757.0,1552.0,1461.0,0.0,0.0,797.0,585.4992954283953,621.7837048470974,2205.4345342442393,1627.898623522371,11987.0,5813.0,17800.0,2493.0,1375.0,4608.0,3999.0,1075.0,949.0,0.0,0.0,2623.0,818.4550739228725,555.321453936398,3372.3691066280007,1896.8556464267895,12156.0,6790.0,18946.0,3044.0,1793.0,5787.0,5198.0,1061.0,932.0,0.0,0.0,2986.0,1048.1149719506502,718.5630564838648,3989.398210965097,2122.5567298661917,14558.0,5238.0,19796.0,2789.0,1634.0,5134.0,4528.0,1245.0,1134.0,0.0,0.0,1648.0,914.7246315032244,636.1553007811308,2867.8945090398192,1832.1819392628968,10507.0,4656.0,15163.0,2634.0,1527.0,4268.0,3787.0,646.0,548.0,11.0,0.0,2376.0,876.709931820631,567.5033158361912,2623.111842215061,1405.1192455887794,10320.0,4815.0,15135.0,1778.0,916.0,3642.0,2963.0,1846.0,1577.0,0.0,0.0,1105.0,548.1938127279282,426.49456737190485,2775.900746792555,2036.007506929338,9724.0,3828.0,13552.0,2175.0,1078.0,3249.0,2861.0,1279.0,1192.0,1.0,0.0,1475.0,641.4556313604116,518.000353641808,2187.860703833401,1487.1960377423093,13979.0,3505.0,17484.0,2109.0,1665.0,3195.0,3074.0,1099.0,1082.0,0.0,0.0,1320.0,959.0413628146052,224.47656440734863,2200.6133812069893,1489.1867198282853,12768.0,4196.0,16964.0,2701.0,1802.0,4235.0,4111.0,1450.0,1433.0,0.0,0.0,1212.0,1121.931047335267,433.7009410634637,2639.183987259865,1817.5877581760287,0.2614649890676925,194560,760,0.4505139931644264,0.8547440378289474,40,1.0
104,2,0.10974720263398964,0.2204035482646266,1.0,0.6502724095394737,0.9083526445976434,0.5906766629140628,0.07833230832689687,0.2512900904605263,0.5825952495108286,0.14640041295144904,0.059961396619971644,0.0984375,0,0.0,0,0.015200704181533135,0.14740622072039467,0.0598803750104516,0.03989663445047643,0.2740897543765268,0.011705820013670936,48891,0.5987196007445134,0.037166652166725773,0.8345653031794289,11787.0,3978.0,15765.0,1485.0,1025.0,3279.0,3046.0,1156.0,1021.0,0.0,0.0,1028.0,628.1910191774368,272.49707312881947,2351.714541643858,1542.2552671395242,17935.0,3559.0,21494.0,1834.0,851.0,3231.0,2953.0,1330.0,1298.0,2.0,0.0,832.0,470.3617997765541,483.10013830661774,1718.9775549024343,1243.152238807641,11542.0,5653.0,17195.0,2221.0,1643.0,4173.0,3808.0,1517.0,1394.0,0.0,0.0,2184.0,984.9347034990788,321.59554266929626,3571.9338302463293,2247.3865680480376,13572.0,8214.0,21786.0,4617.0,1803.0,7381.0,6278.0,1165.0,1050.0,16.0,0.0,4285.0,1080.1348733901978,1534.8713101297617,4521.622775495052,2308.6793319201097,12166.0,5668.0,17834.0,2737.0,1276.0,5186.0,4554.0,1489.0,1379.0,3.0,0.0,1730.0,845.115565598011,818.5591956824064,3228.2310590073466,2115.738434093073,14529.0,6652.0,21181.0,3385.0,1805.0,5516.0,4830.0,686.0,593.0,2.0,1.0,3835.0,1056.2673145607114,886.3264752179384,3822.4287236705422,1824.5740222148597,8615.0,5083.0,13698.0,1240.0,453.0,3106.0,2576.0,2452.0,2233.0,0.0,0.0,765.0,327.2389247715473,434.96115396916866,3409.4345336183906,2654.2255614791065,15009.0,3919.0,18928.0,2752.0,1452.0,3895.0,3505.0,795.0,727.0,2.0,0.0,1981.0,837.557431280613,616.8529610484838,1940.5357968881726,1082.956189812161,10655.0,3113.0,13768.0,1772.0,1460.0,2796.0,2703.0,1332.0,1302.0,0.0,0.0,757.0,828.6737182065845,150.4111843109131,2078.855466775596,1573.6031599901617,10707.0,3052.0,13759.0,1276.0,607.0,2386.0,2222.0,1399.0,1364.0,5.0,0.0,543.0,403.23989805579185,320.05981359630823,1839.9300694093108,1405.8607943300158,0.2740897538826654,194560,760,0.4424975004047155,0.8535464638157895,40,1.0
105,2,0.10904928748046602,0.24999999999999997,1.0,0.6501439144736842,0.9148058887526684,0.5947554814972376,0.08841420879685565,0.25366981907894737,0.5987348185900704,0.15188095310800953,0.06160599908693448,0.09618626644736843,0,0.0,0,0.016513023600648585,0.14729284803922238,0.05939404539347283,0.0355704151172387,0.2712594707444307,0.012489138593848207,49354,0.6356121084410584,0.036945066414773464,0.8535533905932737,12148.0,5569.0,17717.0,1576.0,918.0,3999.0,3712.0,1709.0,1584.0,0.0,0.0,1437.0,600.9219993203878,376.62447488307953,3265.3981866016984,2121.6519612204283,12768.0,3623.0,16391.0,976.0,349.0,2005.0,1874.0,2171.0,2127.0,0.0,0.0,423.0,211.89007280021906,310.57154190540314,2384.8947990462184,2019.2969559552148,12877.0,7076.0,19953.0,2063.0,1228.0,5075.0,4651.0,1685.0,1602.0,2.0,0.0,2379.0,754.0872717499733,448.40701301395893,4287.533327363431,2576.546206771396,8146.0,3740.0,11886.0,2452.0,1056.0,3864.0,3357.0,475.0,447.0,1.0,0.0,1853.0,664.6933190524578,758.4442894458771,2037.7713584080338,1016.3144346475601,11450.0,5410.0,16860.0,1688.0,835.0,4415.0,4097.0,1820.0,1747.0,0.0,0.0,863.0,600.8175397664309,532.5694775283337,3658.372633717954,2550.168239510618,11984.0,5738.0,17722.0,4501.0,1447.0,5616.0,4595.0,1170.0,1126.0,14.0,0.0,3453.0,854.7063613533974,1670.185430534184,3171.62287183851,1834.8655501250178,12160.0,5424.0,17584.0,3259.0,990.0,5132.0,4472.0,1130.0,1075.0,1.0,0.0,2421.0,665.7358077764511,1200.8363023921847,3001.6638383194804,1730.7584884800017,12446.0,3733.0,16179.0,1087.0,654.0,2682.0,2351.0,1174.0,1114.0,0.0,0.0,964.0,427.3445171713829,247.13500948250294,2286.154132284224,1526.8659618562087,16535.0,4893.0,21428.0,2301.0,1302.0,3965.0,3651.0,1891.0,1847.0,0.0,0.0,1338.0,858.433068446815,496.22569900006056,3083.086800083518,2177.198701299727,15978.0,4148.0,20126.0,2611.0,1496.0,4211.0,4050.0,1674.0,1650.0,0.0,0.0,874.0,959.4992449432611,654.888882599771,2373.4602291211486,1670.0191039294004,0.2712594710780602,194560,760,0.41156371535831376,0.8016961348684211,40,1.0
106,2,0.10834763843886955,0.28081442660546135,1.0,0.6710988898026315,0.9172468539887307,0.6155633453867937,0.07229463961343036,0.2394788240131579,0.5815725628239188,0.13927431342339044,0.05568320683546756,0.08942228618421053,0,0.0,0,0.01276236381822137,0.1440851162040704,0.05135936710346294,0.03418798753893689,0.2552858750805133,0.012891040415821694,46593,0.5910329877878652,0.036822024786746815,0.8715724127386972,7196.0,3653.0,10849.0,815.0,379.0,2282.0,2025.0,1447.0,1369.0,0.0,0.0,739.0,270.5875617861748,241.23910073935986,2165.502379760146,1577.5106974616647,17528.0,3079.0,20607.0,1385.0,1075.0,2481.0,2350.0,1564.0,1536.0,0.0,0.0,419.0,703.533185094595,171.81340543180704,2054.2721992731094,1622.2773442529142,15906.0,7541.0,23447.0,3145.0,1772.0,5974.0,5351.0,1312.0,1231.0,0.0,0.0,3400.0,1162.4725042879581,811.4651108011603,4296.953697428107,2279.0769509319216,8639.0,4744.0,13383.0,2777.0,1308.0,4513.0,3726.0,615.0,524.0,1.0,0.0,2393.0,846.6540992408991,833.4333394020796,2626.4167441278696,1230.3904143413529,16328.0,6533.0,22861.0,2833.0,1532.0,6091.0,5382.0,1738.0,1628.0,0.0,0.0,1537.0,975.8084807544947,794.6339103281498,3805.1805680543184,2470.7150574382395,15970.0,6278.0,22248.0,4302.0,2375.0,5657.0,4938.0,784.0,711.0,0.0,0.0,4139.0,1431.7222318574786,1075.023681730032,3586.0809173882008,1689.705906723626,9133.0,4766.0,13899.0,2198.0,981.0,4150.0,3461.0,1481.0,1314.0,0.0,0.0,1333.0,701.7421104609966,645.8550551533699,2795.035675279796,1973.1895272023976,15297.0,3967.0,19264.0,2091.0,1644.0,3326.0,3092.0,1251.0,1189.0,0.0,0.0,1481.0,1013.6121791601181,245.43716490268707,2320.9183013886213,1520.3570752553642,11231.0,3229.0,14460.0,1148.0,523.0,2292.0,2047.0,1313.0,1302.0,0.0,0.0,772.0,356.08411471545696,327.7982480376959,1995.7516582384706,1454.3899305015802,13341.0,2803.0,16144.0,1929.0,797.0,3182.0,3096.0,906.0,897.0,0.0,0.0,644.0,506.4042178988457,652.0469513908029,1451.0982909724116,964.4889778643847,0.25528587581295714,194560,760,0.43235937170684335,0.8262438322368421,40,1.0
107,2,0.10764233245292454,0.31269670329204385,1.0,0.6559056332236842,0.9067023803551191,0.5947111989322461,0.08133124256089917,0.25108449835526314,0.5812842416186428,0.1459514622086365,0.06084838394369734,0.09300986842105263,0,0.0,0,0.0157345886240747,0.14331034846407803,0.055033958088116425,0.03575221129938176,0.2629547433666257,0.013123636890974778,48851,0.6116353810566826,0.03671362933849818,0.8885729807284855,17929.0,5721.0,23650.0,3536.0,2729.0,5895.0,5484.0,1077.0,1015.0,1.0,0.0,2285.0,1739.2538146153092,465.8685888797045,3022.9169351756573,1618.2037107944489,17588.0,3904.0,21492.0,2494.0,1101.0,4276.0,4041.0,1056.0,952.0,0.0,0.0,1066.0,654.2488965392113,770.7641480863094,1766.2091200649738,1079.876434693113,5540.0,3688.0,9228.0,1418.0,421.0,2878.0,2286.0,862.0,780.0,1.0,0.0,1366.0,275.03491884469986,572.3823530599475,2057.3107324689627,1219.9111510990188,14105.0,7015.0,21120.0,3334.0,2032.0,6546.0,6031.0,1036.0,944.0,0.0,0.0,2767.0,1317.2275194972754,818.8116710335016,3991.395908012986,2087.378715946339,13122.0,5725.0,18847.0,2491.0,635.0,4905.0,4393.0,1814.0,1728.0,0.0,0.0,1497.0,448.02417804300785,1111.8158394694328,3446.57978399843,2278.1830863421783,9440.0,5135.0,14575.0,1777.0,899.0,3743.0,3328.0,1327.0,1249.0,1.0,0.0,1842.0,579.5713622123003,487.386906914413,3275.9501666873693,1954.817659266293,9813.0,5304.0,15117.0,2040.0,781.0,4022.0,3474.0,2044.0,1917.0,0.0,0.0,1278.0,557.5795550197363,694.7545881271362,3369.0249037519097,2413.2337404834107,7486.0,3865.0,11351.0,2353.0,504.0,3785.0,3320.0,1375.0,1323.0,3.0,0.0,1058.0,344.54906207323074,904.6180717423558,2058.837995097041,1398.7984895231202,17322.0,4189.0,21511.0,2979.0,2474.0,4161.0,3998.0,1122.0,1088.0,0.0,0.0,1885.0,1608.9648878350854,252.23527625203133,2682.742601066828,1580.0046731964685,15268.0,4305.0,19573.0,2198.0,1747.0,3791.0,3559.0,1326.0,1294.0,0.0,0.0,1386.0,1221.275532439351,243.71223728358746,2725.348234951496,1744.7544555459172,0.26295474363785043,194560,760,0.44686211657367253,0.8432411595394737,40,1.0
108,2,0.10693344686738046,0.3454915028125263,1.0,0.6709755345394737,0.909871576306209,0.610501567274332,0.07574058021234936,0.23997224506578949,0.5801489702415226,0.13921965086146404,0.05531039865148303,0.08905222039473684,0,0.0,0,0.012671299563685592,0.14197237108294902,0.047675723581280756,0.035429770879839596,0.24917233970565383,0.01142317459789889,46689,0.6348818779584057,0.03721543521571316,0.9045084971874737,12040.0,3785.0,15825.0,1538.0,999.0,3215.0,2891.0,1257.0,1185.0,0.0,0.0,851.0,638.3434448689222,323.28812551498413,2135.5710039511323,1457.9447409682907,14499.0,3895.0,18394.0,1229.0,519.0,2273.0,2104.0,2372.0,2307.0,1.0,0.0,479.0,316.97402696311474,389.6187840551138,2321.835923820734,1966.3069991916418,8272.0,4362.0,12634.0,1969.0,1060.0,3606.0,3114.0,763.0,666.0,0.0,0.0,1962.0,685.3298843801022,557.3471552729607,2496.9372810050845,1261.116227639839,16002.0,7395.0,23397.0,4137.0,2367.0,7283.0,6481.0,885.0,765.0,11.0,0.0,3364.0,1528.5306284725666,1089.4678265750408,4206.069209165871,2043.0087256398983,15517.0,6526.0,22043.0,3636.0,1706.0,6838.0,6251.0,1592.0,1492.0,0.0,0.0,1732.0,1223.6384279578924,1177.7021646499634,3611.860046647489,2259.732598941773,8153.0,4506.0,12659.0,2146.0,1011.0,3913.0,3491.0,785.0,747.0,4.0,0.0,1954.0,779.9169543087482,631.4535055309534,2856.3837103918195,1509.4877304881811,9123.0,4400.0,13523.0,1202.0,717.0,3179.0,2730.0,1789.0,1592.0,0.0,0.0,634.0,519.2301574349403,297.3640316426754,2774.210891276598,2021.2331122243777,15908.0,3782.0,19690.0,2445.0,1758.0,3527.0,3273.0,802.0,721.0,3.0,0.0,1898.0,1129.3460886627436,397.4032025039196,2001.9168938621879,1086.2008785102516,13271.0,3841.0,17112.0,1565.0,818.0,3177.0,3005.0,1540.0,1509.0,0.0,0.0,689.0,612.6377286016941,406.59590297937393,2461.635018080473,1763.3447302281857,17760.0,4197.0,21957.0,3134.0,1262.0,4555.0,4378.0,1948.0,1896.0,5.0,0.0,828.0,820.5656075626612,1106.1619641780853,2220.1553056389093,1645.043401055038,0.24917233940213918,194560,760,0.433461161447983,0.8368780838815789,40,1.0
