loss,L_sup,L_A,L_B,L_proto,n_batches,cnt_u,cnt_a,cnt_b,cnt_c,hce_all,hce_hc,hce_den_hc,a_correct,a_total,lr,round,acc,phase
0.4599102322426107,0.0909813700748297,0.3689288619077868,0.0,1.9975111961364749,45.0,23040.0,12990.0,0.0,10050.0,8953.75,3043.875,12990.0,9946.125,12990.0,0.09164606203550497,56,0.6588,1
0.45553509559896255,0.07258385411049756,0.38295124235252537,0.0,1.9694722178909514,45.0,23040.0,12794.625,0.0,10245.375,8991.125,3060.0,12794.625,9734.625,12794.625,0.0913540287137281,57,0.672,1
0.43390155798859065,0.0633943781709402,0.3705071802354521,0.0,1.9521881659825642,45.0,23040.0,13067.25,0.0,9972.75,8275.0,2495.25,13067.25,10572.0,13067.25,0.0910574604566852,58,0.6838,1
0.4640590529474947,0.0709668420190509,0.3930922094318602,0.0,1.909229137831264,45.0,23040.0,12617.625,0.0,10422.375,8926.625,2806.125,12617.625,9811.5,12617.625,0.09075638978642772,59,0.6757,1
0.42833288245730927,0.06627582118122115,0.362057062321239,0.0,1.9456717749436696,45.0,23040.0,13411.625,0.0,9628.375,8452.375,2922.625,13411.625,10489.0,13411.625,0.09045084971874738,60,0.6812,1
0.4481574459208382,0.07372277493381667,0.3744346706403626,0.0,1.9565577507019043,45.0,23040.0,13191.625,0.0,9848.375,8333.25,2780.75,13191.625,10410.875,13191.625,0.09014087375955572,61,0.6723,1
0.456049062560002,0.07058067737121342,0.385468385161625,0.0,1.9497420046064589,45.0,23040.0,12780.125,0.0,10259.875,9890.875,3741.625,12780.125,9038.5,12780.125,0.08982649590120982,62,0.6336,1
0.4414983548223973,0.07889803093146636,0.3626003238889906,0.0,1.9423342913389208,45.0,23040.0,13463.25,0.0,9576.75,8427.875,2944.875,13463.25,10518.375,13463.25,0.08950775061878452,63,0.6382,1
0.4411765959113837,0.06962612039254358,0.3715504746884108,0.0,1.937891259789467,45.0,23040.0,13294.5,0.0,9745.5,8439.25,2885.625,13294.5,10408.875,13294.5,0.089184672866292,64,0.6734,1
0.4422846880224016,0.06485158655688994,0.37743310208121933,0.0,1.9697119871775308,45.0,23040.0,13060.875,0.0,9979.125,9030.5,3266.0,13060.875,9794.875,13060.875,0.08885729807284856,65,0.71,1
0.46150034922692507,0.06295443804831141,0.398545910211073,0.0,1.9625622279114192,45.0,23040.0,12524.5,0.0,10515.5,10035.5,3552.375,12524.5,8972.125,12524.5,0.08852566213878946,66,0.6807,1
0.45442072914706344,0.06319015531076325,0.391230573794908,0.0,1.9356286740965312,45.0,23040.0,12608.625,0.0,10431.375,9590.625,3324.0,12608.625,9284.625,12608.625,0.08818980143173213,67,0.7129,1
0.41935519104202595,0.05774454780039377,0.3616106436898311,0.0,1.8962870041529338,45.0,23040.0,13445.25,0.0,9594.75,8466.125,2980.125,13445.25,10465.125,13445.25,0.08784975278258783,68,0.7005,1
0.4172802522778511,0.0570131702950069,0.3602670816911592,0.0,1.9575301018026139,45.0,23040.0,13851.875,0.0,9188.125,7929.375,2614.75,13851.875,11237.125,13851.875,0.08750555348152299,69,0.6809,1
0.43539802216821244,0.06468231823010784,0.3707157043947114,0.0,1.9549078583717345,45.0,23040.0,13334.0,0.0,9706.0,9235.75,3454.5,13334.0,9879.5,13334.0,0.08715724127386971,70,0.7066,1
